"Environment and Climate Change Canada"
"Monthly Values for July - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"TOMAHAWK AGDM","53.439","-114.718","AB","16.8","0",NA,"28.4","0","5.1","0","",,NA,"144.3","0",NA,"","16","",,NA,"45.4","7.4","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","17.7","9",NA,"27.3","8","8.5","4","",,NA,"84.0","9",NA,"","9","",,NA,"17.0","9.8","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"0.0","0",NA,"94.6","0",NA,"0.0","16","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","17.4","8",NA,"27.0","4","8.4","6","",,NA,"57.2","9",NA,"","10","",,NA,"20.3","7.6","3016655"
"VERMILION AGDM","53.344","-110.882","AB","17.0","4",NA,"27.5","3","8.0","1","",,NA,"107.2","4",NA,"","9","",,NA,"32.7","6.4","3016802"
"VIKING AGCM","53.182","-111.732","AB","17.2","3",NA,"27.1","2","9.4","1","",,NA,"81.8","3",NA,"","12","",,NA,"29.0","7.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","17.4","9",NA,"28.3","8","7.8","5","",,NA,"117.4","9",NA,"","11","",,NA,"19.6","5.3","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","16.2","0",NA,"27.0","0","5.6","0","",,NA,"74.3","0",NA,"","16","",,NA,"60.6","5.8","3016860"
"VEGREVILLE","53.505","-112.098","AB","18.1","0","1.5","28.2","0","9.5","0","",,NA,"94.7","0","124.0","","16","",,NA,"16.3","20.6","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","16.3","13",NA,"26.3","10","5.3","6","",,NA,"22.4","14",NA,"","4","",,NA,"31.6","0.9","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","17.6","1",NA,"27.5","1","7.8","0","",,NA,"69.6","1",NA,"","12","",,NA,"27.6","14.2","301A001"
"ESTHER 1","51.670","-110.206","AB","18.1","0",NA,"28.2","0","7.7","0","",,NA,"80.0","0",NA,"","14","",,NA,"20.5","23.1","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","18.6","1","1.1","30.0","1","8.0","0","0.0","1",NA,"118.0","1",NA,"0.0","16","","",NA,"14.7","33.5","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","18.1","0",NA,"29.2","0","8.6","0","",,NA,"33.9","0",NA,"","7","",,NA,"20.2","24.7","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","18.4","0",NA,"29.6","0","8.7","0","",,NA,"126.7","15",NA,"","10","",,NA,"15.6","29.2","3020035"
"ATLEE AGCM","50.810","-111.006","AB","18.5","4",NA,"28.3","4","9.0","1","",,NA,"104.4","4",NA,"","13","",,NA,"17.1","30.5","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","16.0","0",NA,"27.1","0","2.9","0","",,NA,"153.1","0",NA,"","14","",,NA,"63.9","2.3","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","16.9","4",NA,"26.7","3","6.5","1","",,NA,"110.5","4",NA,"","13","",,NA,"36.9","7.3","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","16.9","3",NA,"27.3","2","5.0","2","",,NA,"116.1","4",NA,"","9","",,NA,"37.3","7.5","3021912"
"CRAIGMYLE","51.767","-112.283","AB","17.3","3","0.0","28.5","3","5.0","3","0.0","3",NA,"97.6","3",NA,"0.0","12","","",NA,"31.7","10.8","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","18.1","0",NA,"28.4","0","7.1","0","",,NA,"145.2","0",NA,"","15","",,NA,"21.8","24.4","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","15.4","5",NA,"25.5","4","5.1","4","",,NA,"64.7","6",NA,"","13","",,NA,"67.7","0.6","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","16.5","7",NA,"25.6","4","6.1","4","",,NA,"132.3","7",NA,"","12","",,NA,"37.6","1.6","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","16.4","0",NA,"27.2","0","4.4","0","",,NA,"119.9","1",NA,"","15","",,NA,"54.5","4.6","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","14.8","4",NA,"25.5","4","4.2","0","",,NA,"69.2","4",NA,"","13","",,NA,"87.1","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","15.4","0",NA,"27.0","0","3.3","0","",,NA,"91.1","0",NA,"","12","",,NA,"79.4","0.3","3023850"
"MORRIN AGDM","51.660","-112.675","AB","16.2","3",NA,"26.4","2","4.1","1","",,NA,"146.9","3",NA,"","15","",,NA,"54.7","2.9","3024668"
"OLDS AGDM","51.759","-114.085","AB","15.2","3",NA,"25.4","2","5.6","1","",,NA,"112.2","3",NA,"","12","",,NA,"79.1","0.9","3024925"
"OYEN AGDM","51.383","-110.350","AB","17.5","6",NA,"27.0","3","7.8","4","",,NA,"73.7","7",NA,"","7","",,NA,"23.1","10.9","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","17.6","2",NA,"28.6","1","5.2","1","",,NA,"100.2","3",NA,"","13","",,NA,"28.1","16.9","3025243"
"PRENTISS","52.433","-113.600","AB","16.5","5",NA,"25.9","3","7.3","3","",,NA,"93.9","5",NA,"","10","",,NA,"44.6","4.3","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","",,NA,"",,"",,"0.0","0",NA,"120.8","0",NA,"0.0","16","",,NA,"","","3025481"
"SCHULER AGDM","50.307","-110.091","AB","18.0","10",NA,"30.1","9","7.2","5","",,NA,"61.8","10",NA,"","10","",,NA,"17.8","16.8","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","18.4","2",NA,"28.0","2","9.0","2","0.0","2",NA,"97.6","2",NA,"0.0","15","","",NA,"12.8","23.5","3025928"
"THREE HILLS","51.768","-113.206","AB","16.0","5",NA,"26.6","5","4.1","0","",,NA,"85.3","6",NA,"","12","",,NA,"54.8","1.6","3026479"
"SUNDRE A","51.778","-114.683","AB","14.9","0",NA,"27.0","0","2.6","0","",,NA,"129.6","0",NA,"","15","",,NA,"98.0","1.2","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","16.2","11",NA,"26.4","10","6.3","5","",,NA,"55.3","12",NA,"","9","",,NA,"38.0","1.1","3027582"
"AZURE","50.512","-114.013","AB","15.7","6",NA,"27.3","4","5.2","2","",,NA,"57.3","16",NA,"","12","",,NA,"60.2","3.2","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","18.2","3",NA,"29.2","3","6.4","0","",,NA,"52.8","4",NA,"","10","",,NA,"22.3","27.7","3030525"
"BARONS AGCM","50.026","-113.224","AB","17.3","9",NA,"29.1","8","4.2","2","",,NA,"37.8","9",NA,"","8","",,NA,"25.0","10.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","17.4","1",NA,"28.6","1","6.2","0","",,NA,"154.4","1",NA,"","16","",,NA,"29.4","11.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","15.0","2",NA,"27.2","2","4.1","0","",,NA,"52.5","28",NA,"","3","",,NA,"88.1","0.3","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","17.1","4",NA,"29.2","4","3.0","0","",,NA,"46.5","8",NA,"","8","",,NA,"38.7","13.6","3030720"
"BOW ISLAND","49.734","-111.450","AB","18.6","6",NA,"30.0","5","0.0","5","",,NA,"62.1","5",NA,"","9","",,NA,"20.2","34.7","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","18.9","1",NA,"30.0","1","6.6","0","",,NA,"55.8","1",NA,"","9","",,NA,"17.9","43.7","3030772"
"BROCKET AGDM","49.617","-113.817","AB","17.3","3",NA,"28.8","2","5.8","1","",,NA,"27.1","15",NA,"","6","",,NA,"34.7","14.4","3030830"
"BROOKS","50.555","-111.849","AB","18.1","1",NA,"28.4","1","6.9","0","",,NA,"105.6","1",NA,"","13","",,NA,"22.3","26.7","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","16.9","0",NA,"27.4","0","6.8","0","0.0","1",NA,"206.1","0",NA,"","17","",,NA,"45.8","11.2","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","16.0","6",NA,"26.3","6","6.3","5","",,NA,"119.8","6",NA,"","13","",,NA,"51.6","1.4","3031094"
"CARDSTON","49.201","-113.286","AB","17.5","0",NA,"31.6","0","6.7","0","",,NA,"38.3","0",NA,"","8","",,NA,"39.5","22.6","3031322"
"CARWAY","49.001","-113.376","AB","15.8","3",NA,"29.5","2","3.8","1","",,NA,"23.5","3",NA,"","7","",,NA,"67.3","5.2","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","16.7","0",NA,"29.4","0","4.0","0","",,NA,"69.3","0",NA,"","14","",,NA,"48.6","9.1","3031480"
"CLARESHOLM","50.004","-113.639","AB","17.1","0",NA,"29.0","0","4.6","0","",,NA,"67.4","0",NA,"","12","",,NA,"43.1","15.5","3031640"
"COP UPPER","51.076","-114.222","AB","16.6","5",NA,"27.3","5","6.7","3","",,NA,"113.9","5",NA,"","12","",,NA,"47.2","11.9","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","18.2","6",NA,"29.6","6","5.8","0","",,NA,"32.9","6",NA,"","10","",,NA,"17.5","22.4","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","18.1","2",NA,"31.3","2","4.6","0","",,NA,"61.8","2",NA,"","8","",,NA,"29.7","32.8","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","18.4","0",NA,"29.8","0","6.9","0","",,NA,"81.3","0",NA,"","11","",,NA,"20.9","33.1","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","17.9","8",NA,"29.6","4","5.0","4","",,NA,"42.3","9",NA,"","5","",,NA,"22.6","19.2","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","17.3","0",NA,"28.5","0","4.6","0","",,NA,"78.4","3",NA,"","10","",,NA,"38.4","17.3","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","16.6","0",NA,"27.3","0","6.1","0","",,NA,"165.6","0",NA,"","16","",,NA,"49.1","5.7","3032801"
"GRASSY LAKE","49.874","-111.733","AB","18.8","2",NA,"29.7","1","7.0","1","",,NA,"68.7","2",NA,"","10","",,NA,"17.7","40.3","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","18.1","4",NA,"28.4","4","6.9","0","",,NA,"29.1","8",NA,"","5","",,NA,"20.7","24.6","3033498"
"IRVINE AGCM","49.989","-110.261","AB","19.2","0",NA,"32.0","0","7.1","0","",,NA,"75.8","0",NA,"","11","",,NA,"15.4","51.5","3033550"
"LETHBRIDGE","49.630","-112.799","AB","18.3","11",NA,"30.0","11","4.8","11","",,NA,"32.4","11",NA,"","5","",,NA,"16.3","22.2","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"79.2","2",NA,"","10","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","17.8","3",NA,"29.4","3","5.0","0","",,NA,"78.4","3",NA,"","7","",,NA,"29.8","23.7","3033897"
"MEDICINE HAT","50.019","-110.721","AB","19.6","7",NA,"35.3","7","7.9","7","",,NA,"72.8","7",NA,"","6","",,NA,"6.1","44.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","19.5","0",NA,"30.6","0","8.1","0","",,NA,"92.7","0",NA,"","9","",,NA,"7.4","54.3","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","15.9","2",NA,"27.6","2","3.2","0","",,NA,"60.8","2",NA,"","13","",,NA,"62.2","1.7","3034577"
"NIER AGDM","51.369","-114.099","AB","14.3","2",NA,"25.3","2","3.8","0","",,NA,"149.4","2",NA,"","10","",,NA,"107.0","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","16.1","8",NA,"27.8","8","4.6","8","",,NA,"59.6","10",NA,"","5","",,NA,"47.0","3.5","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","16.1","0",NA,"27.8","0","4.7","0","",,NA,"101.5","0",NA,"","9","",,NA,"64.1","4.7","3035208"
"QUEENSTOWN","50.606","-112.983","AB","16.4","0","-1.4","27.5","0","4.5","0","0.0","0",NA,"144.2","0","269.0","0.0","17","","",NA,"52.7","3.8","3035340"
"QUEENSTOWN","50.598","-112.803","AB","16.3","4",NA,"27.6","4","5.3","0","",,NA,"109.6","5",NA,"","14","",,NA,"49.5","3.6","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","18.1","9",NA,"30.2","8","4.1","1","",,NA,"64.2","11",NA,"","6","",,NA,"22.5","23.6","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","18.4","0",NA,"30.3","0","6.4","0","",,NA,"68.0","0",NA,"","12","",,NA,"22.2","34.3","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","17.7","0",NA,"29.1","0","6.7","0","",,NA,"110.9","0",NA,"","15","",,NA,"28.1","18.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","18.7","1",NA,"30.0","1","6.6","0","",,NA,"99.7","1",NA,"","9","",,NA,"15.2","35.2","3035845"
"STANDARD AGCM","51.228","-112.982","AB","17.2","9",NA,"28.1","5","7.6","6","",,NA,"48.0","9",NA,"","7","",,NA,"26.1","7.8","3036086"
"STAVELY AAFC","50.183","-113.883","AB","15.6","0",NA,"25.9","0","6.2","0","",,NA,"141.0","0",NA,"","15","",,NA,"74.3","1.4","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","16.7","0",NA,"26.1","0","7.5","0","",,NA,"142.3","9",NA,"","11","",,NA,"46.1","6.9","3036205"
"TABER","49.792","-112.124","AB","17.5","22",NA,"29.5","17","8.0","17","0.0","17",NA,"50.0","17",NA,"","7","","",NA,"10.4","6.1","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","17.7","6",NA,"30.3","4","7.8","4","",,NA,"97.9","8",NA,"","11","",,NA,"26.5","19.3","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","18.4","1",NA,"30.0","1","6.3","0","",,NA,"103.6","1",NA,"","11","",,NA,"18.1","30.5","3036682"
