"Environment and Climate Change Canada"
"Monthly Values for November - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CAMROSE","53.050","-112.817","AB","-8.8","1","-3.7","7.8","1","-22.3","0","",,NA,"11.8","1",NA,"23.0","4","",,NA,"777.2","0.0","3011240"
"CONSORT AGDM","51.937","-110.713","AB","-8.0","8",NA,"5.3","7","-27.0","4","",,NA,"8.9","9",NA,"","4","",,NA,"573.0","0.0","3011815"
"CORONATION CLIMATE","52.074","-111.449","AB","-9.4","0",NA,"4.8","0","-27.0","0","",,NA,"21.3","0",NA,"","6","",,NA,"822.5","0.0","3011887"
"CRESTOMERE AGCM","52.733","-113.903","AB","-6.4","4",NA,"9.8","2","-25.6","2","",,NA,"9.9","4",NA,"","4","",,NA,"633.8","0.0","3011892"
"DELBURNE AGCM","52.183","-113.176","AB","-6.0","1",NA,"9.9","0","-22.5","1","",,NA,"11.3","1",NA,"","4","",,NA,"697.1","0.0","3012050"
"DEWBERRY AGCM","53.659","-110.588","AB","-9.4","6",NA,"4.9","6","-21.1","2","",,NA,"13.2","6",NA,"","5","",,NA,"658.2","0.0","3012073"
"EDGERTON AGCM","52.778","-110.433","AB","-9.0","6",NA,"7.2","4","-22.5","3","",,NA,"7.8","7",NA,"","2","",,NA,"646.9","0.0","3012192"
"EDMONTON INTERNATIONAL CS","53.307","-113.606","AB","-9.3","0",NA,"7.3","0","-26.8","0","",,NA,"47.0","1",NA,"","16","",,NA,"819.1","0.0","3012206"
"EDMONTON BLATCHFORD","53.573","-113.517","AB","-7.0","0",NA,"6.5","0","-18.7","0","",,NA,"12.7","0",NA,"10.0","4","",,NA,"749.8","0.0","3012209"
"EDMONTON NAMAO AWOS A","53.667","-113.467","AB","-8.8","2",NA,"5.1","0","-22.2","2","",,NA,"7.0","3",NA,"","4","",,NA,"750.4","0.0","3012212"
"EDMONTON INTL A","53.310","-113.579","AB","-9.0","2",NA,"7.6","2","-25.2","0","19.4","2",NA,"19.6","1",NA,"15.0","7","",,NA,"755.1","0.0","3012216"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","-8.7","6",NA,"5.4","6","-22.4","5","",,NA,"3.0","6",NA,"","1","",,NA,"641.9","0.0","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","-6.7","0","-2.9","6.3","0","-20.0","0","18.6","0","93.0","15.4","0","81.0","10.0","5","",,NA,"742.4","0.0","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","-8.1","0","-2.9","6.3","0","-21.6","0","",,NA,"15.5","0","102.0","16.0","3","",,NA,"783.2","0.0","3012275"
"FABYAN","52.967","-111.000","AB","-10.9","0","-4.5","6.0","0","-25.0","0","14.8","0","91.0","14.8","0","84.0","0.0","9","","",NA,"867.3","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","-8.6","4",NA,"6.3","4","-26.9","2","",,NA,"11.8","4",NA,"","3","",,NA,"691.5","0.0","3012590"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","-7.4","0","-4.3","7.0","0","-22.5","0","21.6","0","186.0","21.6","0","171.0","0.0","6","","",NA,"760.7","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","-8.4","0",NA,"7.3","0","-24.9","0","",,NA,"14.7","0",NA,"","6","",,NA,"792.1","0.0","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","-10.1","19","-4.8","5.0","13","-25.0","19","21.6","12",NA,"21.6","12",NA,"0.0","4","","",NA,"309.5","0.0","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","-8.5","4",NA,"5.1","2","-21.9","3","",,NA,"8.0","4",NA,"","5","",,NA,"688.6","0.0","3012790"
"GLENEVIS AGCM","53.833","-114.539","AB","-6.8","3",NA,"7.4","2","-23.0","2","",,NA,"",,NA,"","","",,NA,"669.3","0.0","3012818"
"HALKIRK AGCM","52.116","-112.164","AB","-7.9","0",NA,"7.1","0","-25.4","0","",,NA,"8.4","13",NA,"","3","",,NA,"775.7","0.0","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","-9.0","0",NA,"7.0","0","-28.0","0","",,NA,"14.9","5",NA,"","5","",,NA,"808.7","0.0","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","-7.9","13",NA,"5.5","13","-21.3","6","",,NA,"3.3","13",NA,"","2","",,NA,"440.4","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","-9.8","7",NA,"4.8","3","-23.5","5","",,NA,"13.1","8",NA,"","4","",,NA,"639.6","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","-11.6","19",NA,"-0.1","17","-22.5","17","",,NA,"17.9","17",NA,"","5","",,NA,"325.1","0.0","3013640"
"KITSCOTY AGCM","53.353","-110.416","AB","-9.5","1",NA,"3.6","0","-23.1","1","",,NA,"10.5","1",NA,"","3","",,NA,"796.2","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","-8.3","1",NA,"6.2","0","-23.7","1","",,NA,"19.6","1",NA,"","7","",,NA,"763.1","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","-10.5","7",NA,"3.4","5","-23.3","5","",,NA,"13.4","8",NA,"","4","",,NA,"654.7","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","-9.1","2",NA,"3.8","2","-21.9","2","",,NA,"0.0","2",NA,"","0","",,NA,"760.1","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","-9.5","0","-2.6","4.0","0","-22.0","0","9.2","0","55.0","9.2","0","52.0","6.0","4","","",NA,"824.4","0.0","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"22.8","1",NA,"22.8","1",NA,"12.0","5","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","-9.7","0",NA,"4.0","0","-22.1","0","",,NA,"20.9","0",NA,"","5","",,NA,"831.0","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"31.4","2",NA,"31.4","2",NA,"0.0","6","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","-8.8","16",NA,"5.2","13","-21.1","13","",,NA,"5.8","19",NA,"","2","",,NA,"374.5","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","-10.6","5",NA,"4.9","4","-23.1","3","",,NA,"13.6","5",NA,"","3","",,NA,"713.9","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","-8.2","3",NA,"7.0","3","-23.3","3","",,NA,"9.8","3",NA,"","4","",,NA,"706.5","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","-8.5","5",NA,"6.2","5","-22.9","4","",,NA,"",,NA,"","","",,NA,"662.3","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","-9.5","0",NA,"4.1","0","-23.3","0","",,NA,"",,NA,"","","",,NA,"826.0","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","-9.7","1",NA,"4.4","1","-21.1","0","",,NA,"12.2","2",NA,"8.0","4","",,NA,"802.3","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","-9.1","3",NA,"6.7","2","-22.8","1","",,NA,"18.4","3",NA,"","5","",,NA,"731.4","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","-9.8","2",NA,"4.5","1","-22.3","1","",,NA,"14.6","2",NA,"","5","",,NA,"779.5","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","-7.5","0",NA,"10.5","0","-24.7","0","",,NA,"14.2","0",NA,"7.0","4","",,NA,"764.8","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","-8.7","0",NA,"7.1","0","-24.3","0","",,NA,"13.9","1",NA,"","5","",,NA,"799.7","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","-9.2","2",NA,"5.1","2","-21.9","1","",,NA,"11.4","2",NA,"","3","",,NA,"760.9","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","-10.1","0",NA,"4.5","0","-23.2","0","",,NA,"13.8","11",NA,"","3","",,NA,"843.9","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","-8.7","0",NA,"5.8","0","-28.0","0","",,NA,"15.1","0",NA,"","6","",,NA,"799.7","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","-9.8","0",NA,"4.8","0","-23.9","0","",,NA,"12.7","0",NA,"","5","",,NA,"832.5","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","-9.5","0",NA,"4.0","0","-21.1","0","",,NA,"7.6","5",NA,"","3","",,NA,"823.9","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","-8.9","0",NA,"6.4","0","-27.1","0","",,NA,"11.5","15",NA,"","5","",,NA,"806.8","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","-7.0","2",NA,"6.7","1","-23.1","2","",,NA,"8.6","3",NA,"","3","",,NA,"700.4","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","-10.3","14",NA,"4.8","13","-26.9","7","",,NA,"21.1","14",NA,"","7","",,NA,"452.5","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","-7.3","0",NA,"5.3","0","-22.6","0","",,NA,"22.5","0",NA,"","9","",,NA,"760.2","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","-9.0","9",NA,"4.4","7","-23.2","5","",,NA,"11.0","8",NA,"","3","",,NA,"568.0","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"23.8","0",NA,"26.0","0",NA,"13.0","10","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","-9.0","3",NA,"4.4","2","-21.6","3","",,NA,"13.8","4",NA,"","4","",,NA,"729.4","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","-10.2","10",NA,"3.5","9","-22.2","7","",,NA,"13.2","10",NA,"","4","",,NA,"564.2","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","-9.2","2",NA,"5.4","2","-22.7","2","",,NA,"10.9","2",NA,"","3","",,NA,"760.3","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","-9.1","7",NA,"4.5","5","-21.5","4","",,NA,"6.1","7",NA,"","1","",,NA,"623.5","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","-7.0","3",NA,"9.5","3","-23.4","1","",,NA,"24.9","3",NA,"11.0","8","",,NA,"675.3","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","-9.9","0","-3.6","5.6","0","-23.4","0","",,NA,"",,NA,"","","",,NA,"836.9","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","-7.5","5",NA,"7.9","5","-26.9","1","",,NA,"12.1","6",NA,"","5","",,NA,"638.5","0.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","-6.5","4",NA,"5.5","3","-20.3","2","",,NA,"12.7","4",NA,"11.0","3","",,NA,"637.5","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","-7.5","2",NA,"7.7","2","-25.8","2","",,NA,"19.8","2",NA,"","6","",,NA,"713.0","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","-6.9","0","-2.5","5.5","0","-19.0","0","11.0","0","74.0","11.0","0","66.0","0.0","5","","",NA,"745.5","0.0","301FFNJ"
"ACADIA VALLEY","51.066","-110.317","AB","-6.5","1",NA,"9.1","1","-25.2","1","",,NA,"15.2","1",NA,"","7","",,NA,"711.3","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","-6.1","0",NA,"10.6","0","-23.4","0","",,NA,"11.8","1",NA,"","6","",,NA,"722.6","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","-6.8","0",NA,"10.6","0","-26.2","0","",,NA,"13.3","0",NA,"","5","",,NA,"745.0","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","-6.9","0",NA,"8.2","0","-21.3","0","",,NA,"8.4","0",NA,"","3","",,NA,"745.6","0.0","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","-7.8","0",NA,"7.4","0","-25.4","0","",,NA,"12.8","0",NA,"","6","",,NA,"774.5","0.0","3021912"
"CRAIGMYLE","51.767","-112.283","AB","-8.6","0","-4.1","7.5","0","-25.0","0","47.2","0","300.0","47.2","0","286.0","0.0","7","","",NA,"797.8","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","-6.8","0",NA,"9.9","0","-24.7","0","",,NA,"",,NA,"","","",,NA,"744.0","0.0","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","-7.1","1",NA,"11.7","1","-23.1","1","",,NA,"9.0","1",NA,"","4","",,NA,"727.6","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","-6.4","4",NA,"9.2","3","-21.3","3","",,NA,"14.6","4",NA,"","4","",,NA,"634.1","0.0","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","-7.3","0",NA,"7.9","0","-23.1","0","",,NA,"12.6","0",NA,"2.0","3","",,NA,"759.2","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","-7.4","28",NA,"-0.2","25","-22.7","20","",,NA,"2.7","27",NA,"0.0","1","",,NA,"50.7","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","-6.9","1",NA,"12.4","1","-24.5","1","",,NA,"8.5","1",NA,"","3","",,NA,"723.3","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","-7.8","1",NA,"6.6","1","-24.0","1","",,NA,"25.6","1",NA,"","11","",,NA,"746.8","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","-7.9","8",NA,"7.3","8","-20.3","4","",,NA,"11.3","8",NA,"","5","",,NA,"569.8","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","-6.8","10",NA,"7.2","9","-23.0","5","",,NA,"8.8","9",NA,"","3","",,NA,"496.1","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","-8.7","1",NA,"6.0","1","-28.6","1","",,NA,"12.3","1",NA,"","5","",,NA,"772.9","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","-6.2","1",NA,"9.3","1","-21.8","1","",,NA,"8.1","2",NA,"","4","",,NA,"702.2","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","",,NA,"",,"",,"20.4","0",NA,"14.6","0",NA,"0.0","3","",,NA,"","","3025481"
"SCHULER AGDM","50.307","-110.091","AB","-6.0","6",NA,"13.5","4","-20.7","4","",,NA,"6.8","6",NA,"","3","",,NA,"576.3","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","-7.3","8",NA,"6.0","8","-25.0","8","27.0","8",NA,"27.0","8",NA,"0.0","5","","",NA,"556.0","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","-0.1","21",NA,"8.5","21","-12.9","19","",,NA,"3.7","21",NA,"","1","",,NA,"162.8","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","-6.5","0",NA,"15.9","0","-27.4","0","",,NA,"19.3","0",NA,"0.0","6","",,NA,"733.9","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","-6.9","0",NA,"9.4","0","-23.8","0","",,NA,"7.7","0",NA,"","2","",,NA,"746.8","0.0","3027582"
"AZURE","50.512","-114.013","AB","-3.5","0",NA,"15.2","0","-22.1","0","",,NA,"11.6","8",NA,"","4","",,NA,"645.6","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","-2.4","4",NA,"17.3","2","-20.9","3","",,NA,"10.8","5",NA,"","5","",,NA,"531.6","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","-3.8","0",NA,"16.2","0","-26.7","0","",,NA,"15.0","0",NA,"","6","",,NA,"653.0","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","-6.5","0",NA,"14.3","0","-26.7","0","",,NA,"10.4","0",NA,"","3","",,NA,"735.8","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","-4.5","0",NA,"15.6","0","-22.5","0","",,NA,"5.1","9",NA,"","2","",,NA,"673.6","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","-3.0","5",NA,"16.8","3","-19.0","2","",,NA,"9.6","7",NA,"","3","",,NA,"525.8","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","-3.4","0",NA,"16.2","0","-23.2","0","",,NA,"14.2","0",NA,"","4","",,NA,"642.8","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","-3.5","0",NA,"16.0","0","-22.3","0","",,NA,"20.7","0",NA,"","4","",,NA,"646.0","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","-1.3","3",NA,"15.8","3","-22.4","3","",,NA,"12.9","3",NA,"","5","",,NA,"519.9","0.0","3030830"
"BROOKS","50.555","-111.849","AB","-5.4","0",NA,"15.1","0","-26.2","0","",,NA,"18.2","0",NA,"","4","",,NA,"702.6","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-3.4","2",NA,"14.6","2","-18.9","0","27.4","1",NA,"24.7","1",NA,"0.0","5","",,NA,"600.3","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-4.4","0",NA,"14.6","0","-20.4","0","",,NA,"16.4","0",NA,"0.0","5","",,NA,"671.8","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","0.4","4",NA,"15.1","4","-18.9","3","",,NA,"14.3","4",NA,"","4","",,NA,"457.0","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-1.9","0",NA,"14.3","0","-21.0","0","",,NA,"27.9","0",NA,"0.0","7","",,NA,"598.0","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-4.0","0",NA,"17.4","0","-22.2","0","",,NA,"8.3","0",NA,"","4","",,NA,"659.7","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-2.7","0",NA,"17.7","0","-23.4","0","",,NA,"14.9","0",NA,"0.0","4","",,NA,"622.1","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-3.5","0",NA,"12.9","0","-19.1","0","",,NA,"14.4","0",NA,"","4","",,NA,"644.6","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-4.3","5",NA,"14.6","5","-24.8","1","",,NA,"9.8","5",NA,"","3","",,NA,"558.1","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-4.2","0",NA,"16.0","0","-23.5","0","",,NA,"14.3","1",NA,"","3","",,NA,"666.1","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","-2.6","0",NA,"16.9","0","-19.5","0","",,NA,"18.3","0",NA,"","5","",,NA,"617.3","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-3.8","5",NA,"15.5","3","-19.6","4","",,NA,"13.0","8",NA,"","4","",,NA,"544.4","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-2.3","0",NA,"17.3","0","-23.4","0","",,NA,"10.3","6",NA,"","4","",,NA,"609.3","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-5.6","0",NA,"14.0","0","-22.5","0","",,NA,"12.7","0",NA,"","4","",,NA,"709.0","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-2.5","3",NA,"16.6","3","-20.8","1","",,NA,"18.2","3",NA,"","4","",,NA,"553.5","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-3.2","4",NA,"16.0","1","-19.3","3","",,NA,"9.5","5",NA,"","3","",,NA,"550.7","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","-2.6","0",NA,"18.5","0","-22.7","0","",,NA,"17.0","2",NA,"","5","",,NA,"617.2","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","0.5","10",NA,"17.3","10","-16.2","10","",,NA,"2.7","10",NA,"","1","",,NA,"350.0","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"20.0","1",NA,"0.0","4","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-2.3","1",NA,"17.3","1","-20.0","1","",,NA,"13.3","4",NA,"","5","",,NA,"588.0","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","-3.0","7",NA,"14.7","7","-19.9","7","",,NA,"7.3","8",NA,"","2","",,NA,"482.9","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-3.2","0",NA,"17.3","0","-21.2","0","",,NA,"21.2","0",NA,"","5","",,NA,"636.7","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-4.6","0",NA,"16.2","0","-26.0","0","",,NA,"14.3","2",NA,"","5","",,NA,"678.7","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-4.4","2",NA,"12.5","1","-22.1","1","",,NA,"13.1","2",NA,"","5","",,NA,"626.0","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-2.6","8",NA,"14.9","8","-24.2","8","",,NA,"9.9","8",NA,"","3","",,NA,"452.8","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-1.7","0",NA,"14.7","0","-22.5","0","",,NA,"26.4","0",NA,"0.0","6","",,NA,"589.8","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-5.3","0","-3.0","16.5","0","-21.0","0","20.0","0","142.0","22.0","0","139.0","0.0","6","","",NA,"699.1","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-4.9","2",NA,"14.9","1","-22.4","1","",,NA,"13.3","2",NA,"","7","",,NA,"641.5","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","-1.8","5",NA,"16.1","5","-22.6","1","",,NA,"11.2","7",NA,"","4","",,NA,"494.3","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-4.8","0",NA,"16.7","0","-24.9","0","",,NA,"12.5","0",NA,"","4","",,NA,"684.3","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-6.9","0",NA,"12.9","0","-27.6","0","",,NA,"24.9","4",NA,"","6","",,NA,"747.0","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-3.9","0",NA,"16.8","0","-21.5","0","",,NA,"19.4","1",NA,"","5","",,NA,"656.6","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-5.0","0",NA,"12.8","0","-20.9","0","",,NA,"20.5","1",NA,"","6","",,NA,"690.6","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-1.8","0",NA,"14.3","0","-18.9","0","",,NA,"18.1","0",NA,"","6","",,NA,"594.6","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-5.3","0",NA,"13.0","0","-21.3","0","",,NA,"13.7","7",NA,"","3","",,NA,"698.9","0.0","3036205"
"TABER","49.792","-112.124","AB","-1.3","18",NA,"17.5","13","-19.5","11","31.0","12",NA,"31.0","12",NA,"0.0","5","","",NA,"231.4","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","-3.7","0",NA,"15.9","0","-19.0","0","",,NA,"10.2","0",NA,"","4","",,NA,"651.1","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-3.9","0",NA,"16.5","0","-24.9","0","",,NA,"6.0","0",NA,"","1","",,NA,"658.4","0.0","3036682"
