"Environment and Climate Change Canada"
"Monthly Values for October - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CAMROSE","53.035","-112.814","AB","1.7","1","-2.4","13.9","1","-8.7","0","",,NA,"27.9","2",NA,"","5","",,NA,"490.0","0.0","3011240"
"CARNWOOD","53.234","-114.654","AB","1.7","20",NA,"12.5","20","-8.5","20","14.0","20",NA,"26.0","20",NA,"","4","","",NA,"178.8","0.0","3011350"
"CONSORT AGDM","51.937","-110.713","AB","2.2","5",NA,"14.5","5","-8.6","0","",,NA,"15.2","5",NA,"","5","",,NA,"409.6","0.0","3011815"
"CORONATION CLIMATE","52.074","-111.449","AB","2.1","2",NA,"14.8","2","-9.0","0","",,NA,"25.3","2",NA,"","4","",,NA,"462.2","0.0","3011887"
"CRESTOMERE AGCM","52.733","-113.903","AB","0.6","6",NA,"14.1","6","-11.6","1","",,NA,"37.2","7",NA,"","5","",,NA,"434.2","0.0","3011892"
"DELBURNE AGCM","52.183","-113.176","AB","2.2","3",NA,"14.0","2","-6.5","1","",,NA,"25.1","3",NA,"","5","",,NA,"442.9","0.0","3012050"
"DEWBERRY AGCM","53.659","-110.588","AB","1.7","8",NA,"15.5","6","-6.0","4","",,NA,"33.7","8",NA,"","5","",,NA,"375.5","0.0","3012073"
"EDGERTON AGCM","52.778","-110.433","AB","2.4","4",NA,"15.7","3","-7.8","1","",,NA,"14.9","4",NA,"","3","",,NA,"421.2","0.0","3012192"
"EDMONTON INTERNATIONAL CS","53.307","-113.606","AB","1.3","0",NA,"13.5","0","-11.5","0","",,NA,"48.7","0",NA,"","8","",,NA,"516.5","0.0","3012206"
"EDMONTON BLATCHFORD","53.573","-113.517","AB","2.6","1",NA,"14.7","1","-5.7","0","",,NA,"45.6","1",NA,"","8","",,NA,"461.8","0.0","3012209"
"EDMONTON NAMAO AWOS A","53.667","-113.467","AB","1.2","2",NA,"13.8","2","-8.9","0","",,NA,"34.0","2",NA,"","7","",,NA,"488.5","0.0","3012212"
"EDMONTON INTL A","53.310","-113.579","AB","1.3","0",NA,"13.8","0","-11.2","0","22.0","0",NA,"37.4","0",NA,"","5","",,NA,"517.7","0.0","3012216"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","1.7","9",NA,"13.0","9","-7.8","9","",,NA,"30.1","9",NA,"","5","",,NA,"359.6","0.0","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","1.6","0","-3.4","13.7","0","-7.2","0","24.6","0","189.0","47.8","0","183.0","0.0","10","",,NA,"508.4","0.0","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","1.9","0","-2.4","14.1","0","-6.6","0","",,NA,"48.6","0","242.0","2.0","10","",,NA,"499.7","0.0","3012275"
"FABYAN","52.967","-111.000","AB","0.8","2","-2.6","16.0","1","-10.5","1","12.0","1",NA,"28.2","1",NA,"0.0","6","","",NA,"498.8","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","1.4","2",NA,"12.7","2","-11.0","0","",,NA,"34.0","3",NA,"","7","",,NA,"481.5","0.0","3012590"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","2.8","0","-2.9","16.0","0","-7.0","0","22.4","0","334.0","37.2","0","215.0","0.0","6","","",NA,"471.0","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","2.0","2",NA,"16.0","2","-9.0","0","",,NA,"34.6","2",NA,"","6","",,NA,"463.9","0.0","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","4.5","20","0.1","16.0","20","-10.0","20","0.0","20",NA,"22.2","20",NA,"0.0","4","","",NA,"148.9","0.0","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","1.8","11",NA,"16.6","6","-7.1","6","",,NA,"16.2","11",NA,"","4","",,NA,"325.0","0.0","3012790"
"GLENEVIS AGCM","53.833","-114.539","AB","1.4","5",NA,"13.3","3","-6.3","2","",,NA,"",,NA,"","","",,NA,"431.0","0.0","3012818"
"HALKIRK AGCM","52.116","-112.164","AB","1.6","0",NA,"15.1","0","-9.5","0","",,NA,"23.4","14",NA,"","6","",,NA,"507.0","0.0","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","2.6","0",NA,"15.3","0","-10.2","0","",,NA,"25.4","9",NA,"","5","",,NA,"477.6","0.0","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","1.2","8",NA,"14.8","6","-8.8","3","",,NA,"31.4","8",NA,"","3","",,NA,"385.7","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","2.5","7",NA,"15.0","6","-8.7","3","",,NA,"19.2","7",NA,"","4","",,NA,"372.4","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","1.6","6",NA,"15.8","5","-11.0","1","",,NA,"51.5","7",NA,"","10","",,NA,"411.1","0.0","3013640"
"KESSLER AGCM","52.290","-111.113","AB","2.0","20",NA,"15.5","20","-8.7","18","",,NA,"19.4","21",NA,"","3","",,NA,"176.4","0.0","3013644"
"KITSCOTY AGCM","53.353","-110.416","AB","1.6","2",NA,"15.6","2","-7.4","1","",,NA,"38.6","3",NA,"","7","",,NA,"476.6","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","1.5","8",NA,"14.2","5","-6.8","4","",,NA,"26.3","9",NA,"","6","",,NA,"379.7","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","0.5","8",NA,"15.0","7","-8.0","1","",,NA,"39.3","8",NA,"","7","",,NA,"402.2","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","1.0","10",NA,"14.9","10","-6.1","10","",,NA,"13.4","10",NA,"","5","",,NA,"357.5","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","1.5","6","-1.9","15.0","6","-6.5","6","28.2","6",NA,"38.0","6",NA,"0.0","7","","",NA,"411.8","0.0","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"21.8","1",NA,"48.0","1",NA,"0.0","7","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","1.2","1",NA,"15.6","1","-8.3","0","",,NA,"38.0","1",NA,"","4","",,NA,"503.4","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"13.0","0","160.0","24.8","0","144.0","0.0","7","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","1.2","5",NA,"13.1","4","-7.0","2","",,NA,"53.3","7",NA,"","7","",,NA,"437.2","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","1.5","3",NA,"17.1","2","-8.8","1","",,NA,"53.6","5",NA,"","7","",,NA,"462.9","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","1.0","7",NA,"13.6","5","-7.7","4","",,NA,"21.7","8",NA,"","4","",,NA,"406.9","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","1.5","3",NA,"13.7","3","-9.9","0","",,NA,"",,NA,"","","",,NA,"462.7","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","1.0","0",NA,"14.9","0","-7.6","0","",,NA,"",,NA,"","","",,NA,"526.3","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","1.5","2",NA,"15.4","1","-7.2","1","",,NA,"42.3","2",NA,"","5","",,NA,"477.5","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","2.3","3",NA,"16.0","2","-7.4","1","",,NA,"25.5","3",NA,"","5","",,NA,"439.4","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","1.9","6",NA,"15.6","4","-7.1","2","",,NA,"20.1","7",NA,"","4","",,NA,"401.5","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","0.8","1",NA,"13.7","0","-10.4","1","",,NA,"50.2","1",NA,"","7","",,NA,"516.0","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","1.7","0",NA,"14.5","0","-9.3","0","",,NA,"37.7","1",NA,"","7","",,NA,"504.0","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","1.1","5",NA,"13.7","5","-6.1","0","",,NA,"50.8","6",NA,"","9","",,NA,"439.3","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","0.7","3",NA,"14.7","3","-7.2","0","",,NA,"57.8","3",NA,"","9","",,NA,"483.9","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","3.0","0",NA,"16.4","0","-8.8","0","",,NA,"23.9","1",NA,"","7","",,NA,"465.2","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","1.5","20",NA,"13.2","17","-9.4","13","",,NA,"40.4","22",NA,"","5","",,NA,"181.2","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","0.8","0",NA,"14.0","0","-7.3","0","",,NA,"60.5","2",NA,"","11","",,NA,"534.4","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","2.8","6",NA,"15.1","4","-10.7","2","",,NA,"18.1","16",NA,"","6","",,NA,"379.8","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","1.9","4",NA,"15.1","4","-8.1","0","",,NA,"39.6","4",NA,"","6","",,NA,"434.1","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","0.5","22",NA,"13.3","13","-7.5","19","",,NA,"6.9","24",NA,"","2","",,NA,"157.6","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","1.5","0",NA,"12.5","0","-7.8","0","",,NA,"65.7","0",NA,"","7","",,NA,"512.1","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","1.6","6",NA,"16.2","4","-6.7","2","",,NA,"42.6","6",NA,"","4","",,NA,"409.5","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"24.6","0",NA,"49.8","0",NA,"0.0","5","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","1.5","3",NA,"14.8","3","-6.9","0","",,NA,"44.4","5",NA,"","8","",,NA,"463.0","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","1.8","5",NA,"16.3","4","-6.8","2","",,NA,"45.9","5",NA,"","4","",,NA,"422.1","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","1.9","7",NA,"15.6","4","-8.2","4","",,NA,"34.1","7",NA,"","5","",,NA,"387.2","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","0.9","5",NA,"13.6","5","-7.4","2","",,NA,"42.3","5",NA,"","7","",,NA,"445.0","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","1.0","0",NA,"12.7","0","-8.1","0","",,NA,"61.1","0",NA,"","5","",,NA,"527.4","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","2.1","0","-1.4","14.4","0","-7.7","0","",,NA,"41.7","0","327.0","","9","",,NA,"494.2","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","1.3","6",NA,"13.1","5","-9.2","2","",,NA,"28.6","9",NA,"","6","",,NA,"417.0","0.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","1.6","0",NA,"13.4","0","-6.4","0","",,NA,"47.7","0",NA,"","10","",,NA,"507.0","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","3.0","1",NA,"16.5","1","-8.9","0","",,NA,"13.5","1",NA,"","4","",,NA,"451.2","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","2.4","0","-1.8","14.0","0","-7.0","0","20.0","0","266.0","28.0","0","138.0","0.0","5","","",NA,"484.6","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","2.2","0",NA,"16.4","0","-7.5","0","",,NA,"33.3","0",NA,"","6","",,NA,"491.3","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","3.5","0",NA,"17.0","0","-9.2","0","",,NA,"14.6","0",NA,"","5","",,NA,"449.1","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","4.0","0",NA,"17.7","0","-8.3","0","",,NA,"15.8","0",NA,"","5","",,NA,"434.2","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","1.9","0",NA,"16.1","0","-9.2","0","",,NA,"16.5","1",NA,"","5","",,NA,"498.3","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","2.3","7",NA,"13.7","7","-8.0","2","",,NA,"33.4","7",NA,"","4","",,NA,"377.2","0.0","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","2.5","2",NA,"14.7","1","-9.1","1","",,NA,"11.9","2",NA,"","3","",,NA,"450.2","0.0","3021912"
"CRAIGMYLE","51.767","-112.283","AB","2.6","2","-2.1","15.0","2","-8.0","2","7.0","2",NA,"15.6","2",NA,"0.0","4","","",NA,"447.2","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","3.2","6",NA,"16.1","1","-8.6","5","",,NA,"15.7","24",NA,"","1","",,NA,"371.0","0.0","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","0.9","2",NA,"14.7","2","-11.1","0","",,NA,"50.1","2",NA,"","6","",,NA,"494.5","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","2.2","6",NA,"13.9","5","-6.8","2","",,NA,"5.1","6",NA,"","3","",,NA,"395.2","0.0","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","1.5","0",NA,"13.4","0","-9.0","0","",,NA,"35.1","0",NA,"1.0","6","",,NA,"512.7","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","1.2","8",NA,"13.6","5","-9.1","4","",,NA,"50.4","9",NA,"0.0","6","",,NA,"386.3","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","1.4","0",NA,"15.4","0","-10.6","0","",,NA,"12.4","15",NA,"","4","",,NA,"513.4","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","2.1","2",NA,"14.3","2","-8.9","0","",,NA,"18.6","2",NA,"","4","",,NA,"460.7","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","1.4","12",NA,"14.4","10","-8.7","7","",,NA,"20.8","12",NA,"","4","",,NA,"316.0","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","3.0","8",NA,"15.3","5","-7.3","3","",,NA,"11.8","9",NA,"","5","",,NA,"343.9","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","3.1","2",NA,"16.2","2","-11.4","0","",,NA,"12.8","2",NA,"","3","",,NA,"431.8","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","1.2","2",NA,"13.2","2","-8.8","0","",,NA,"33.0","6",NA,"","6","",,NA,"487.6","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","",,NA,"",,"",,"20.0","0",NA,"30.8","0",NA,"0.0","7","",,NA,"","","3025481"
"SCHULER AGDM","50.307","-110.091","AB","3.8","7",NA,"18.3","7","-8.8","1","",,NA,"18.7","7",NA,"","5","",,NA,"340.8","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","3.3","5",NA,"17.0","5","-9.0","5","2.0","5",NA,"10.0","5",NA,"0.0","4","","",NA,"382.7","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","1.6","5",NA,"15.6","4","-10.6","1","",,NA,"16.9","10",NA,"","5","",,NA,"427.6","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","1.3","0",NA,"14.8","0","-8.9","0","",,NA,"30.7","0",NA,"","5","",,NA,"516.8","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","1.4","8",NA,"13.7","7","-8.6","2","",,NA,"18.3","9",NA,"","4","",,NA,"381.4","0.0","3027582"
"AZURE","50.512","-114.013","AB","4.0","0",NA,"16.6","0","-7.3","0","",,NA,"31.5","23",NA,"","5","",,NA,"432.9","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","5.5","8",NA,"17.3","6","-10.0","3","",,NA,"18.2","9",NA,"","3","",,NA,"287.8","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","5.1","0",NA,"17.6","0","-10.5","0","",,NA,"30.1","2",NA,"","7","",,NA,"400.6","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","2.8","0",NA,"18.4","0","-10.7","0","",,NA,"12.8","0",NA,"","5","",,NA,"470.3","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","3.3","5",NA,"16.1","3","-9.3","2","",,NA,"2.5","30",NA,"","1","",,NA,"381.6","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","5.1","5",NA,"17.9","4","-9.4","1","",,NA,"36.3","14",NA,"","5","",,NA,"334.2","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","5.8","0",NA,"19.7","0","-6.7","0","",,NA,"25.5","0",NA,"","5","",,NA,"378.8","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","5.6","0",NA,"19.1","0","-7.4","0","",,NA,"28.2","0",NA,"","5","",,NA,"384.2","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","5.1","4",NA,"17.3","4","-13.0","0","",,NA,"36.7","5",NA,"","4","",,NA,"348.4","0.0","3030830"
"BROOKS","50.555","-111.849","AB","4.0","0",NA,"19.2","0","-9.7","0","",,NA,"7.7","0",NA,"","3","",,NA,"432.8","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","3.3","0",NA,"15.2","0","-5.2","0","13.0","0",NA,"27.6","1",NA,"","8","",,NA,"456.9","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","2.9","1",NA,"15.3","1","-6.0","0","",,NA,"26.6","5",NA,"","6","",,NA,"451.6","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","5.9","0",NA,"17.8","0","-8.6","0","",,NA,"40.9","1",NA,"","3","",,NA,"374.2","0.0","3031322"
"CARWAY","49.001","-113.376","AB","4.8","3",NA,"19.2","3","-14.0","0","",,NA,"38.0","3",NA,"","5","",,NA,"368.4","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","4.3","0",NA,"17.8","0","-10.2","0","",,NA,"26.4","1",NA,"","5","",,NA,"424.3","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","5.2","0",NA,"17.3","0","-11.0","0","",,NA,"31.0","0",NA,"","5","",,NA,"398.0","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","3.2","1",NA,"13.8","1","-5.0","0","",,NA,"31.5","1",NA,"","7","",,NA,"444.2","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","4.7","6",NA,"19.4","4","-9.4","2","",,NA,"16.1","6",NA,"","4","",,NA,"333.2","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","5.0","0",NA,"19.9","0","-11.2","0","",,NA,"42.1","2",NA,"","7","",,NA,"403.9","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","5.8","0",NA,"18.5","0","-9.1","0","",,NA,"27.4","0",NA,"","3","",,NA,"377.3","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","4.2","11",NA,"19.5","7","-9.0","4","",,NA,"14.3","11",NA,"","3","",,NA,"275.8","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","5.4","0",NA,"16.8","0","-10.8","0","",,NA,"28.8","11",NA,"","5","",,NA,"391.8","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","2.7","0",NA,"16.5","0","-8.9","0","",,NA,"22.4","1",NA,"","5","",,NA,"473.6","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","6.0","7",NA,"19.4","5","-6.0","2","",,NA,"21.6","7",NA,"","3","",,NA,"289.1","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","5.1","9",NA,"16.4","8","-6.4","1","",,NA,"17.0","9",NA,"","4","",,NA,"282.8","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","5.7","0",NA,"20.2","0","-6.4","0","",,NA,"55.1","0",NA,"","7","",,NA,"382.5","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","6.1","9",NA,"17.2","9","-7.2","8","",,NA,"14.2","9",NA,"","1","",,NA,"262.7","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"13.0","3",NA,"0.0","2","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","5.5","6",NA,"16.8","6","-9.5","0","",,NA,"34.7","6",NA,"","6","",,NA,"312.1","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","5.4","5",NA,"19.7","5","-7.1","5","",,NA,"19.2","5",NA,"","5","",,NA,"328.0","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","5.6","0",NA,"19.5","0","-7.1","0","",,NA,"23.4","0",NA,"","4","",,NA,"383.8","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","3.3","0",NA,"17.9","0","-10.1","0","",,NA,"28.9","0",NA,"","8","",,NA,"455.8","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","2.4","8",NA,"14.6","7","-8.4","4","",,NA,"16.9","8",NA,"","4","",,NA,"358.2","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","4.6","11",NA,"16.6","11","-10.4","10","",,NA,"38.5","11",NA,"","7","",,NA,"267.3","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","5.0","0",NA,"16.5","0","-10.7","0","",,NA,"38.8","0",NA,"","9","",,NA,"404.0","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","2.4","2","-3.3","18.0","1","-10.0","1","9.0","1",NA,"30.2","1",NA,"0.0","9","","",NA,"451.6","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","3.4","3",NA,"17.3","2","-8.3","1","",,NA,"26.3","3",NA,"","7","",,NA,"409.7","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","5.6","2",NA,"17.7","2","-10.1","0","",,NA,"17.9","13",NA,"","1","",,NA,"360.7","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","4.5","0",NA,"20.1","0","-10.5","0","",,NA,"10.0","0",NA,"","3","",,NA,"418.5","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","3.0","0",NA,"19.1","0","-12.2","0","",,NA,"11.9","0",NA,"","4","",,NA,"464.1","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","5.2","0",NA,"19.6","0","-7.7","0","",,NA,"26.6","0",NA,"","6","",,NA,"395.5","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","3.0","0",NA,"16.0","0","-7.1","0","",,NA,"12.5","1",NA,"","5","",,NA,"465.8","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","4.7","0",NA,"15.4","0","-6.2","0","",,NA,"32.5","0",NA,"","5","",,NA,"413.8","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","2.8","0",NA,"16.1","0","-6.7","0","",,NA,"16.5","3",NA,"","5","",,NA,"472.5","0.0","3036205"
"TABER","49.792","-112.124","AB","4.4","14",NA,"18.5","8","-7.5","9","15.0","8",NA,"34.4","8",NA,"0.0","7","","",NA,"231.1","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","4.4","0",NA,"17.6","0","-8.0","0","",,NA,"25.5","1",NA,"","5","",,NA,"420.4","0.0","3036500"
