"Environment and Climate Change Canada"
"Monthly Values for August - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NEW SAREPTA AGCM","53.262","-113.165","AB","15.6","3",NA,"28.0","2","2.5","2","",,NA,"60.0","4",NA,"","10","",,NA,"71.3","2.8","3014795"
"OLIVER AGDM","53.650","-113.350","AB","15.2","10",NA,"26.9","10","1.5","3","",,NA,"",,NA,"","","",,NA,"61.8","3.4","3014921"
"RADWAY AGCM","53.995","-112.879","AB","15.8","0",NA,"27.9","0","-0.4","0","",,NA,"",,NA,"","","",,NA,"72.7","4.2","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","16.5","1",NA,"30.3","1","2.5","0","",,NA,"62.2","1",NA,"","11","",,NA,"52.0","8.2","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","16.3","3",NA,"29.4","3","1.5","0","",,NA,"62.6","3",NA,"","6","",,NA,"54.5","6.5","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","17.0","9",NA,"29.1","7","6.9","5","",,NA,"70.1","9",NA,"","9","",,NA,"28.4","7.4","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","14.7","0",NA,"26.4","0","1.7","0","",,NA,"110.7","0",NA,"","12","",,NA,"102.1","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","16.1","0",NA,"30.3","0","1.8","0","",,NA,"43.2","0",NA,"","7","",,NA,"66.2","7.3","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","15.7","2",NA,"27.0","1","2.2","1","",,NA,"67.3","5",NA,"","11","",,NA,"66.7","0.2","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","15.2","14",NA,"25.7","12","0.3","9","",,NA,"47.0","15",NA,"","6","",,NA,"48.0","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","16.5","0",NA,"31.2","0","3.6","0","",,NA,"54.4","4",NA,"","9","",,NA,"59.6","11.7","3015797"
"SEDGEWICK TOWN","52.783","-111.700","AB","17.8","11","1.8","30.0","11","5.0","10","0.0","11",NA,"43.0","11",NA,"","6","","",NA,"13.5","10.0","3015808"
"SHONTS AGCM","53.333","-112.539","AB","15.7","26",NA,"27.1","23","1.0","22","",,NA,"0.8","27",NA,"","0","",,NA,"12.7","1.1","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","15.7","0",NA,"27.6","0","0.3","0","",,NA,"57.6","0",NA,"","13","",,NA,"76.9","5.7","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","16.5","10",NA,"30.5","8","1.9","3","",,NA,"34.8","10",NA,"","15","",,NA,"38.9","7.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","15.6","1",NA,"26.8","1","4.4","0","",,NA,"89.7","1",NA,"","9","",,NA,"76.6","3.8","3016124"
"THORSBY AGCM","53.217","-113.895","AB","15.4","4",NA,"27.6","3","3.1","1","",,NA,"72.1","6",NA,"","6","",,NA,"72.4","2.1","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","15.7","0",NA,"26.2","0","4.2","0","",,NA,"173.9","1",NA,"","12","",,NA,"75.3","2.8","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","15.9","6",NA,"26.6","5","0.6","3","",,NA,"31.3","6",NA,"","6","",,NA,"52.7","1.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"0.0","0",NA,"89.6","0",NA,"0.0","8","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","15.7","3",NA,"27.4","3","2.7","0","",,NA,"45.8","4",NA,"","8","",,NA,"69.3","4.1","3016655"
"VERMILION AGDM","53.344","-110.882","AB","15.2","4",NA,"27.6","3","0.2","4","",,NA,"18.5","6",NA,"","6","",,NA,"77.7","2.6","3016802"
"VIKING AGCM","53.182","-111.732","AB","16.3","6",NA,"29.8","5","2.7","2","",,NA,"29.6","6",NA,"","9","",,NA,"49.1","7.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","15.6","3",NA,"27.0","2","0.5","1","",,NA,"72.0","3",NA,"","15","",,NA,"67.9","0.9","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","15.6","0",NA,"26.4","0","5.0","0","",,NA,"104.3","0",NA,"","13","",,NA,"75.4","0.5","3016860"
"VEGREVILLE","53.505","-112.098","AB","16.8","1","1.2","30.1","1","1.8","0","",,NA,"50.8","1",NA,"","13","",,NA,"48.9","12.1","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","14.8","18",NA,"27.2","17","2.6","11","",,NA,"27.8","21",NA,"","3","",,NA,"42.4","1.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","16.7","1",NA,"26.5","1","5.5","0","",,NA,"105.1","1",NA,"","9","",,NA,"46.8","9.2","301A001"
"ESTHER 1","51.670","-110.206","AB","16.5","0",NA,"30.2","0","1.8","0","",,NA,"46.0","0",NA,"","6","",,NA,"58.0","11.1","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","16.8","5","0.9","28.0","2","5.0","3","0.0","2",NA,"90.2","2",NA,"0.0","15","","",NA,"46.1","14.4","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","16.7","0",NA,"29.9","0","1.3","0","",,NA,"58.1","0",NA,"","7","",,NA,"53.5","14.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","17.2","0",NA,"31.0","0","4.8","0","",,NA,"48.1","5",NA,"","7","",,NA,"44.8","19.1","3020035"
"ATLEE AGCM","50.810","-111.006","AB","17.0","0",NA,"32.0","0","6.7","0","",,NA,"53.9","0",NA,"","8","",,NA,"48.9","19.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","15.5","0",NA,"29.4","0","2.6","0","",,NA,"76.7","1",NA,"","6","",,NA,"80.7","2.6","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","16.2","7",NA,"28.8","7","6.3","2","",,NA,"44.4","7",NA,"","9","",,NA,"50.7","7.1","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","15.9","2",NA,"29.3","1","3.7","1","",,NA,"38.4","2",NA,"","7","",,NA,"65.8","5.6","3021912"
"CRAIGMYLE","51.767","-112.283","AB","16.2","2","0.0","29.0","2","5.0","2","0.0","2",NA,"65.0","2",NA,"0.0","10","","",NA,"58.1","5.1","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","17.2","0",NA,"31.5","0","5.8","0","",,NA,"97.7","0",NA,"","8","",,NA,"42.7","17.9","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","14.8","5",NA,"26.0","4","4.1","1","",,NA,"121.3","6",NA,"","11","",,NA,"83.1","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","15.3","1",NA,"28.6","1","5.6","0","",,NA,"77.1","1",NA,"","6","",,NA,"85.3","3.4","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","15.4","0",NA,"28.0","0","2.9","0","",,NA,"66.8","0",NA,"","13","",,NA,"82.2","2.3","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","14.6","15",NA,"24.4","11","1.9","10","",,NA,"102.1","14",NA,"","7","",,NA,"54.3","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","14.8","0",NA,"28.4","0","2.0","0","",,NA,"67.5","1",NA,"","9","",,NA,"99.2","0.8","3023850"
"MORRIN AGDM","51.660","-112.675","AB","15.2","2",NA,"27.8","2","2.8","0","",,NA,"70.7","2",NA,"","7","",,NA,"81.4","1.6","3024668"
"OLDS AGDM","51.759","-114.085","AB","14.6","1",NA,"24.7","1","5.0","0","",,NA,"87.7","1",NA,"","15","",,NA,"102.1","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","15.6","5",NA,"29.9","5","3.6","0","",,NA,"86.9","5",NA,"","6","",,NA,"67.1","4.3","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","15.9","12",NA,"27.7","7","5.6","11","",,NA,"82.4","12",NA,"","6","",,NA,"45.6","5.2","3025243"
"PRENTISS","52.433","-113.600","AB","15.2","2",NA,"26.2","2","5.0","0","",,NA,"104.5","3",NA,"","13","",,NA,"83.5","2.2","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","",,NA,"",,"",,"0.0","0",NA,"113.6","0",NA,"0.0","14","",,NA,"","","3025481"
"SCHULER AGDM","50.307","-110.091","AB","17.0","2",NA,"31.4","2","5.0","0","",,NA,"131.8","3",NA,"","10","",,NA,"48.2","17.9","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","16.8","5",NA,"29.5","5","3.0","5","0.0","5",NA,"82.0","5",NA,"0.0","10","","",NA,"43.8","11.9","3025928"
"THREE HILLS","51.768","-113.206","AB","15.3","3",NA,"29.6","3","3.0","0","",,NA,"116.1","5",NA,"","8","",,NA,"78.9","3.0","3026479"
"SUNDRE A","51.778","-114.683","AB","14.5","0",NA,"26.8","0","2.6","0","",,NA,"150.0","0",NA,"","13","",,NA,"108.7","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","15.5","3",NA,"28.3","2","4.7","1","",,NA,"99.9","4",NA,"","9","",,NA,"73.0","2.4","3027582"
"AZURE","50.512","-114.013","AB","15.2","0",NA,"29.9","0","3.6","0","",,NA,"18.3","24",NA,"","4","",,NA,"90.5","5.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","17.6","9",NA,"33.2","6","4.6","5","",,NA,"29.4","9",NA,"","7","",,NA,"27.6","18.2","3030525"
"BARONS AGCM","50.026","-113.224","AB","16.6","0",NA,"34.5","0","2.6","0","",,NA,"43.1","0",NA,"","9","",,NA,"60.9","16.3","3030529"
"BASSANO AGCM","50.893","-112.465","AB","16.4","0",NA,"32.1","0","4.1","0","",,NA,"57.9","1",NA,"","8","",,NA,"58.6","8.8","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","14.5","5",NA,"29.4","3","3.7","2","",,NA,"8.8","29",NA,"","1","",,NA,"92.6","1.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","16.1","6",NA,"30.9","5","1.3","1","",,NA,"44.3","12",NA,"","4","",,NA,"54.2","5.7","3030720"
"BOW ISLAND","49.734","-111.450","AB","18.1","3",NA,"33.8","3","6.0","2","",,NA,"50.4","5",NA,"","6","",,NA,"34.2","36.7","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","18.1","0",NA,"33.1","0","6.0","0","",,NA,"61.6","0",NA,"","10","",,NA,"35.9","37.8","3030772"
"BROCKET AGDM","49.617","-113.817","AB","16.1","1",NA,"29.8","1","3.9","0","",,NA,"64.3","1",NA,"","7","",,NA,"61.5","5.8","3030830"
"BROOKS","50.555","-111.849","AB","17.3","0",NA,"32.5","0","4.7","0","",,NA,"32.8","0",NA,"","7","",,NA,"43.0","21.7","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","16.2","0",NA,"27.4","0","6.9","0","0.0","2",NA,"83.4","1",NA,"","10","",,NA,"61.5","5.8","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","15.9","4",NA,"28.0","4","5.8","4","",,NA,"55.3","4",NA,"","9","",,NA,"61.7","4.2","3031094"
"CARDSTON","49.201","-113.286","AB","16.5","0",NA,"31.4","0","2.1","0","",,NA,"30.8","1",NA,"","6","",,NA,"59.9","12.6","3031322"
"CARWAY","49.001","-113.376","AB","15.1","2",NA,"29.2","1","2.0","1","",,NA,"54.0","2",NA,"","6","",,NA,"87.1","3.8","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","16.3","0",NA,"32.4","0","3.5","0","",,NA,"47.0","1",NA,"","11","",,NA,"64.0","10.8","3031480"
"CLARESHOLM","50.004","-113.639","AB","16.2","1",NA,"31.2","1","2.9","0","",,NA,"61.7","1",NA,"","9","",,NA,"61.7","6.6","3031640"
"COP UPPER","51.076","-114.222","AB","16.0","0",NA,"27.7","0","6.0","0","",,NA,"80.0","0",NA,"","10","",,NA,"71.0","7.8","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","17.4","3",NA,"32.6","3","4.5","1","",,NA,"48.8","3",NA,"","8","",,NA,"38.4","20.9","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","17.7","0",NA,"33.6","0","2.9","0","",,NA,"86.0","0",NA,"","10","",,NA,"40.5","32.6","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","18.0","0",NA,"33.6","0","5.8","0","",,NA,"52.6","0",NA,"","11","",,NA,"36.0","34.9","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","17.1","6",NA,"32.2","6","5.6","4","",,NA,"55.8","9",NA,"","8","",,NA,"40.9","17.2","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","16.1","0",NA,"31.1","0","2.6","0","",,NA,"55.7","3",NA,"","7","",,NA,"65.7","7.1","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","16.3","0",NA,"30.9","0","5.1","0","",,NA,"67.6","1",NA,"","9","",,NA,"63.4","9.2","3032801"
"GRASSY LAKE","49.874","-111.733","AB","17.7","3",NA,"33.4","3","4.7","0","",,NA,"46.9","3",NA,"","9","",,NA,"37.2","29.4","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","17.2","3",NA,"30.4","2","4.5","1","",,NA,"36.9","3",NA,"","7","",,NA,"41.4","18.2","3033498"
"IRVINE AGCM","49.989","-110.261","AB","18.1","0",NA,"33.4","0","6.1","0","",,NA,"87.9","1",NA,"","12","",,NA,"38.1","40.5","3033550"
"LETHBRIDGE","49.630","-112.799","AB","17.6","10",NA,"32.9","10","5.1","10","",,NA,"30.1","10",NA,"","6","",,NA,"24.4","16.6","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"27.4","5",NA,"0.0","6","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","17.0","3",NA,"31.6","3","4.6","0","",,NA,"45.7","3",NA,"","10","",,NA,"43.7","15.8","3033897"
"MEDICINE HAT","50.019","-110.721","AB","18.9","0",NA,"33.0","0","6.8","0","",,NA,"",,NA,"","","",,NA,"26.5","53.3","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","18.6","1",NA,"32.9","1","7.2","0","",,NA,"73.4","1",NA,"","7","",,NA,"26.7","44.2","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","15.9","1",NA,"31.5","1","2.6","0","",,NA,"55.0","1",NA,"","10","",,NA,"70.5","6.7","3034577"
"NIER AGDM","51.369","-114.099","AB","13.3","14",NA,"25.2","14","3.2","7","",,NA,"77.5","14",NA,"","7","",,NA,"79.2","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","15.7","6",NA,"29.8","6","1.6","6","",,NA,"39.1","6",NA,"","5","",,NA,"64.8","6.2","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","15.4","0",NA,"29.5","0","1.4","0","",,NA,"64.8","0",NA,"","8","",,NA,"86.0","5.6","3035208"
"QUEENSTOWN","50.606","-112.983","AB","16.0","0","-1.1","31.5","0","5.0","0","0.0","0","0.0","92.0","0","188.0","0.0","15","","",NA,"67.2","6.1","3035340"
"QUEENSTOWN","50.598","-112.803","AB","16.1","12",NA,"28.5","10","4.7","10","",,NA,"49.0","13",NA,"","9","",,NA,"41.9","5.9","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","16.9","6",NA,"31.3","6","3.5","0","",,NA,"38.1","6",NA,"","6","",,NA,"43.6","15.7","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","17.5","0",NA,"33.7","0","3.0","0","",,NA,"24.9","0",NA,"","9","",,NA,"43.1","28.6","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","16.7","0",NA,"31.8","0","3.9","0","",,NA,"42.5","1",NA,"","10","",,NA,"53.4","12.2","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","17.9","0",NA,"32.7","0","5.0","0","",,NA,"81.4","0",NA,"","9","",,NA,"34.1","32.3","3035845"
"STANDARD AGCM","51.228","-112.982","AB","16.7","1",NA,"30.0","1","6.3","0","",,NA,"79.4","5",NA,"","7","",,NA,"52.2","12.1","3036086"
"STAVELY AAFC","50.183","-113.883","AB","15.3","0",NA,"28.1","0","6.2","0","",,NA,"87.6","0",NA,"","13","",,NA,"94.6","10.4","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","16.1","0",NA,"29.8","0","0.0","0","",,NA,"61.9","7",NA,"","7","",,NA,"67.2","8.1","3036205"
"TABER","49.792","-112.124","AB","17.0","19",NA,"32.5","12","6.0","13","0.0","12",NA,"56.0","12",NA,"","9","","",NA,"23.1","10.6","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","17.0","0",NA,"31.9","0","6.0","0","",,NA,"44.5","0",NA,"","13","",,NA,"47.7","18.0","3036500"
