"Environment and Climate Change Canada"
"Monthly Values for August - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"EDMONTON INTL A","53.310","-113.579","AB","14.8","0",NA,"32.5","0","-0.4","0","0.0","0",NA,"53.3","0",NA,"","11","",,NA,"108.6","9.0","3012216"
"EDMONTON SOUTH CAMPUS","53.490","-113.538","AB","16.8","0",NA,"34.6","0","2.8","0","",,NA,"53.2","0",NA,"","9","",,NA,"68.2","30.4","3012220"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","16.7","9",NA,"33.8","9","3.2","7","",,NA,"36.0","10",NA,"","5","",,NA,"43.8","15.6","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","16.4","0","0.4","33.5","0","3.0","0","0.0","0","0.0","64.8","0","102.0","0.0","10","","",NA,"73.6","25.3","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","15.8","0","0.2","34.6","0","1.8","0","",,NA,"30.7","0","58.0","","7","",,NA,"89.7","22.9","3012275"
"FABYAN","52.967","-111.000","AB","16.3","0","0.4","35.0","0","0.0","0","0.0","0","0.0","27.4","0","45.0","0.0","7","","",NA,"74.0","22.3","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","15.3","8",NA,"36.9","8","-2.4","8","",,NA,"9.0","8",NA,"","4","",,NA,"79.9","16.8","3012590"
"FLEET AGCM","52.041","-111.813","AB","16.5","0",NA,"38.1","0","-0.6","0","",,NA,"7.2","2",NA,"","2","",,NA,"75.2","27.3","3012635"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","17.8","0","0.4","37.0","0","3.5","0","0.0","0",NA,"12.4","0","22.0","0.0","3","","",NA,"51.9","47.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","16.5","0",NA,"37.8","0","0.4","0","",,NA,"11.3","0",NA,"","2","",,NA,"73.0","26.8","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","18.4","7","2.4","35.0","7","5.0","7","0.0","7",NA,"14.3","7",NA,"0.0","4","","",NA,"33.7","42.8","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","14.2","15",NA,"30.0","15","1.8","15","",,NA,"22.8","15",NA,"","4","",,NA,"65.0","4.8","3012790"
"ST. FRANCIS","53.295","-114.320","AB","16.0","0",NA,"34.3","0","2.8","0","",,NA,"62.5","0",NA,"","9","",,NA,"90.0","29.2","3012799"
"GLADSTONE AGCM","52.987","-112.278","AB","15.5","0",NA,"36.9","0","-1.5","0","",,NA,"21.0","0",NA,"","8","",,NA,"93.3","16.7","3012810"
"GLENEVIS AGCM","53.833","-114.539","AB","15.4","0",NA,"33.5","0","1.1","0","",,NA,"",,NA,"","","",,NA,"102.0","19.9","3012818"
"GOOSEBERRY LAKE AGCM","52.113","-110.803","AB","16.2","0",NA,"38.1","0","-1.3","0","",,NA,"37.2","15",NA,"","5","",,NA,"82.7","26.9","3012871"
"HALKIRK AGCM","52.116","-112.164","AB","16.1","0",NA,"38.2","0","-0.9","0","",,NA,"17.3","23",NA,"","3","",,NA,"83.3","24.5","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","16.8","0",NA,"38.5","0","-1.2","0","",,NA,"20.5","9",NA,"","5","",,NA,"74.0","36.7","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","16.0","0",NA,"36.1","0","1.5","0","",,NA,"19.1","2",NA,"","6","",,NA,"83.6","20.9","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","16.1","12",NA,"30.3","12","0.3","12","",,NA,"6.7","12",NA,"","2","",,NA,"47.3","10.9","3013362"
"KILLAM AGDM","52.848","-111.872","AB","16.1","0",NA,"36.9","0","-1.4","0","",,NA,"",,NA,"","","",,NA,"78.9","19.9","3013640"
"KINSELLA RESEARC STATION","53.047","-111.548","AB","15.7","0",NA,"36.3","0","0.3","0","",,NA,"25.4","0",NA,"","5","",,NA,"90.0","19.2","3013647"
"KITSCOTY AGCM","53.353","-110.416","AB","15.8","5",NA,"33.7","5","3.2","5","",,NA,"26.7","5",NA,"","5","",,NA,"79.6","23.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","15.3","0",NA,"32.1","0","0.5","0","",,NA,"33.9","0",NA,"","7","",,NA,"99.3","16.9","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","14.0","8",NA,"30.3","8","0.4","8","",,NA,"49.1","8",NA,"","6","",,NA,"97.6","5.7","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","16.3","3",NA,"31.6","3","2.7","3","",,NA,"33.0","3",NA,"","8","",,NA,"69.5","21.8","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","16.0","0","0.1","32.0","0","3.0","0","0.0","0","0.0","31.3","0","52.0","0.0","7","","",NA,"85.8","22.8","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"0.0","23",NA,"18.0","23",NA,"","3","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","15.8","0",NA,"33.8","0","2.4","0","",,NA,"39.9","0",NA,"","5","",,NA,"88.9","20.6","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"0.0","1",NA,"20.6","1",NA,"0.0","4","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","15.7","7",NA,"33.3","7","3.3","7","",,NA,"34.8","7",NA,"","6","",,NA,"73.9","17.5","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","14.9","6",NA,"35.8","6","-0.4","6","",,NA,"45.1","6",NA,"","6","",,NA,"88.7","10.6","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","15.5","13",NA,"33.5","13","-1.8","13","",,NA,"27.4","13",NA,"","6","",,NA,"54.6","10.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","16.6","10",NA,"34.2","10","3.3","10","",,NA,"",,NA,"","","",,NA,"47.3","17.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","14.9","0",NA,"32.0","0","1.5","0","",,NA,"",,NA,"","","",,NA,"105.5","10.5","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","16.1","0",NA,"33.7","0","2.7","0","",,NA,"30.1","0",NA,"","6","",,NA,"80.6","20.8","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","15.8","9",NA,"36.2","9","1.0","9","",,NA,"20.9","8",NA,"","6","",,NA,"68.1","18.9","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","14.0","10",NA,"27.2","10","1.5","10","",,NA,"32.1","10",NA,"","7","",,NA,"85.5","2.4","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","14.2","0",NA,"34.3","0","-0.3","0","",,NA,"34.9","0",NA,"","9","",,NA,"126.5","7.7","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","16.3","0",NA,"38.2","0","-0.6","0","",,NA,"7.9","0",NA,"","4","",,NA,"78.4","26.6","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","15.2","9",NA,"32.5","9","3.8","9","",,NA,"38.2","9",NA,"","4","",,NA,"78.2","16.3","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","15.5","0",NA,"30.9","0","4.1","0","",,NA,"34.7","19",NA,"","6","",,NA,"95.3","19.3","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","17.5","0",NA,"39.0","0","0.3","0","",,NA,"18.9","2",NA,"","7","",,NA,"63.3","47.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","15.6","0",NA,"35.5","0","0.6","0","",,NA,"37.0","0",NA,"","10","",,NA,"92.4","17.7","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","15.1","0",NA,"31.6","0","2.8","0","",,NA,"49.0","0",NA,"","7","",,NA,"109.0","17.6","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","16.6","0",NA,"38.4","0","-1.7","0","",,NA,"14.6","18",NA,"","3","",,NA,"75.3","32.9","3016070"
"STETTLER AGDM","52.347","-112.596","AB","16.6","5",NA,"37.0","5","1.0","5","",,NA,"20.2","5",NA,"","4","",,NA,"65.3","29.5","3016124"
"THORSBY AGCM","53.217","-113.895","AB","16.2","10",NA,"34.8","10","-0.5","10","",,NA,"27.2","10",NA,"","4","",,NA,"54.7","16.1","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","14.7","0",NA,"34.6","0","-0.2","0","",,NA,"50.4","0",NA,"","10","",,NA,"114.7","12.5","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","15.3","6",NA,"32.9","6","2.7","6","",,NA,"24.9","6",NA,"","5","",,NA,"85.0","17.5","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"0.0","0",NA,"57.6","0",NA,"0.0","10","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","15.6","4",NA,"33.0","4","3.4","4","",,NA,"30.0","4",NA,"","5","",,NA,"85.2","20.6","3016655"
"VERMILION AGDM","53.344","-110.882","AB","15.3","8",NA,"33.8","8","1.9","8","",,NA,"21.0","8",NA,"","4","",,NA,"78.9","16.4","3016802"
"VIKING AGCM","53.182","-111.732","AB","16.3","5",NA,"34.8","5","2.4","5","",,NA,"25.2","5",NA,"","3","",,NA,"68.4","24.8","3016841"
"VILNA AGCM","54.130","-111.921","AB","15.3","7",NA,"31.8","7","1.8","7","",,NA,"43.5","7",NA,"","7","",,NA,"80.6","15.4","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","15.1","0",NA,"33.3","0","1.3","0","",,NA,"47.7","0",NA,"","8","",,NA,"109.4","19.6","3016860"
"VEGREVILLE","53.505","-112.098","AB","15.4","0","-0.2","32.7","0","1.8","0","",,NA,"37.1","0","72.0","","6","",,NA,"97.4","15.8","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","15.0","12",NA,"35.0","12","-1.8","12","",,NA,"28.9","12",NA,"","5","",,NA,"71.8","14.3","3017282"
"YOUNGSTOWN AGCM","51.491","-111.224","AB","17.3","0",NA,"38.6","0","0.2","0","",,NA,"25.1","0",NA,"","8","",,NA,"66.5","44.7","3017705"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","15.7","0",NA,"32.9","0","2.4","0","",,NA,"53.7","0",NA,"","10","",,NA,"91.5","19.9","301A001"
"ESTHER 1","51.670","-110.206","AB","16.7","0",NA,"37.0","0","-0.4","0","",,NA,"27.8","0",NA,"","5","",,NA,"75.4","34.8","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","17.2","0","1.3","35.0","0","2.0","0","0.0","0",NA,"68.2","0","93.0","0.0","10","","",NA,"60.0","34.3","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","16.7","0",NA,"36.0","0","2.0","0","",,NA,"39.7","0",NA,"","7","",,NA,"72.1","30.7","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","17.8","0",NA,"37.5","0","0.7","0","",,NA,"51.4","0",NA,"","5","",,NA,"55.9","48.6","3020035"
"ATLEE AGCM","50.810","-111.006","AB","18.1","0",NA,"38.3","0","2.2","0","",,NA,"42.1","0",NA,"","4","",,NA,"53.6","58.2","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","15.6","0",NA,"37.9","0","-1.2","0","",,NA,"35.3","2",NA,"","8","",,NA,"91.7","17.1","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","16.7","0",NA,"37.7","0","1.7","0","",,NA,"16.0","0",NA,"","3","",,NA,"72.5","33.0","3020679"
"BUFFALO AGCM","50.798","-110.686","AB","18.4","0",NA,"39.1","0","3.0","0","",,NA,"47.7","0",NA,"","6","",,NA,"47.0","59.2","3020950"
"CABIN LAKE AGCM","51.024","-111.221","AB","17.3","5",NA,"38.2","5","0.5","5","",,NA,"5.5","26",NA,"","2","",,NA,"54.7","36.8","3021000"
"CAPPON","51.067","-110.797","AB","17.2","0",NA,"38.1","0","-0.1","0","",,NA,"27.4","3",NA,"","4","",,NA,"67.8","43.6","3021200"
"CEREAL AGCM","51.276","-110.824","AB","17.5","0",NA,"38.7","0","0.6","0","",,NA,"20.1","0",NA,"","5","",,NA,"60.8","44.4","3021463"
"CRAIGMYLE AGCM","51.775","-112.252","AB","16.8","0",NA,"38.6","0","-0.5","0","",,NA,"15.8","0",NA,"","5","",,NA,"71.7","35.8","3021912"
"CRAIGMYLE","51.767","-112.283","AB","16.6","1","0.5","38.5","1","-0.5","1","0.0","1",NA,"12.8","1",NA,"","4","","",NA,"66.7","25.5","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","17.9","0",NA,"39.4","0","2.3","0","",,NA,"19.6","0",NA,"","5","",,NA,"48.0","45.0","30221LG"
"FINNEGAN AGCM","51.053","-112.097","AB","17.0","0",NA,"39.2","0","-0.6","0","",,NA,"3.2","25",NA,"","1","",,NA,"65.4","35.1","3022650"
"HAND HILLS AGCM","51.453","-112.135","AB","16.6","0",NA,"37.2","0","-0.1","0","",,NA,"14.0","0",NA,"","5","",,NA,"79.1","36.3","3022990"
"HESPERO AGCM","52.310","-114.486","AB","14.8","0",NA,"36.1","0","-0.1","0","",,NA,"21.2","0",NA,"","8","",,NA,"113.6","14.2","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","17.1","0",NA,"37.6","0","1.8","0","",,NA,"17.7","0",NA,"","5","",,NA,"69.6","40.2","3023402"
"KIRRIEMUIR AGCM","51.913","-110.359","AB","17.1","0",NA,"37.6","0","-0.5","0","",,NA,"38.9","1",NA,"","5","",,NA,"69.8","41.0","3023660"
"LACOMBE CDA 2","52.449","-113.756","AB","15.7","0",NA,"36.5","0","0.4","0","",,NA,"36.7","0",NA,"","8","",,NA,"90.4","19.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","14.0","0",NA,"35.1","0","-1.0","0","",,NA,"32.5","3",NA,"","11","",,NA,"129.9","6.6","3023740"
"LINDEN AGCM","51.619","-113.656","AB","15.1","0",NA,"38.3","0","-0.3","0","",,NA,"47.2","0",NA,"","6","",,NA,"102.5","13.3","3023850"
"LODGE CREEK","49.458","-110.341","AB","16.6","0",NA,"38.3","0","-3.6","0","",,NA,"1.1","0",NA,"","0","",,NA,"79.3","36.3","3023900"
"MORRIN AGDM","51.660","-112.675","AB","15.9","4",NA,"37.7","4","0.4","4","",,NA,"36.9","4",NA,"","11","",,NA,"77.4","21.9","3024668"
"OLDS AGDM","51.759","-114.085","AB","15.8","4",NA,"35.8","4","2.0","4","",,NA,"24.3","4",NA,"","3","",,NA,"80.6","21.7","3024925"
"OYEN AGDM","51.383","-110.350","AB","16.5","11",NA,"37.5","11","0.7","11","",,NA,"11.0","11",NA,"","4","",,NA,"54.8","24.0","3024965"
"PATRICIA AGCM","50.740","-111.621","AB","17.7","0",NA,"40.0","0","1.9","0","",,NA,"28.5","0",NA,"","4","",,NA,"56.8","47.5","3025013"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","16.8","0",NA,"39.0","0","-1.3","0","",,NA,"25.7","0",NA,"","7","",,NA,"71.1","34.9","3025243"
"PRENTISS","52.433","-113.600","AB","16.1","4",NA,"35.3","4","1.2","4","",,NA,"35.9","5",NA,"","8","",,NA,"80.5","29.8","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","15.3","0",NA,"36.3","0","0.0","0","",,NA,"",,NA,"","","",,NA,"98.9","15.8","3025481"
"ST. ALBERT RESEARCH STATION","53.692","-113.620","AB","15.0","0",NA,"34.1","0","-0.7","0","",,NA,"85.5","0",NA,"","28","",,NA,"104.2","12.2","3025750"
"SCHULER AGDM","50.307","-110.091","AB","18.2","0",NA,"39.1","0","2.7","0","",,NA,"65.1","1",NA,"","4","",,NA,"49.7","55.3","3025768"
"SHEERNESS AGCM","51.463","-111.646","AB","17.5","0",NA,"37.4","0","0.9","0","",,NA,"26.9","0",NA,"","7","",,NA,"61.0","45.5","3025890"
"SIBBALD WESTGARD","51.425","-110.146","AB","17.3","9",NA,"37.0","9","0.5","9","0.0","9",NA,"12.2","9",NA,"","4","","",NA,"46.1","30.8","3025928"
"SUNNYNOOK AGCM","51.301","-111.388","AB","16.5","0",NA,"38.6","0","-2.6","0","",,NA,"14.2","6",NA,"","5","",,NA,"78.8","31.4","3026264"
"THREE HILLS","51.768","-113.206","AB","15.8","0",NA,"38.5","0","-1.9","0","",,NA,"24.7","3",NA,"","6","",,NA,"85.3","18.1","3026479"
"VERGER","50.895","-111.955","AB","16.8","0",NA,"39.0","0","0.6","0","",,NA,"17.4","0",NA,"","6","",,NA,"69.8","32.7","3026800"
"SUNDRE A","51.778","-114.683","AB","14.6","0",NA,"37.2","0","-0.3","0","",,NA,"32.4","0",NA,"","7","",,NA,"116.3","10.4","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","15.7","0",NA,"36.5","0","-0.7","0","",,NA,"29.0","0",NA,"","6","",,NA,"90.2","18.1","3027582"
"ARDENVILLE","49.528","-113.434","AB","17.8","0",NA,"39.1","0","1.6","0","",,NA,"25.0","4",NA,"","6","",,NA,"61.3","56.2","3030200"
"AZURE","50.512","-114.013","AB","16.8","0",NA,"38.4","0","1.6","0","",,NA,"25.0","10",NA,"","4","",,NA,"76.1","37.6","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","18.2","6",NA,"40.8","6","2.1","6","",,NA,"27.5","6",NA,"","2","",,NA,"37.5","43.4","3030525"
"BARONS AGCM","50.026","-113.224","AB","17.3","0",NA,"40.1","0","1.5","0","",,NA,"23.7","0",NA,"","3","",,NA,"60.2","39.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","16.9","0",NA,"39.7","0","0.0","0","",,NA,"31.6","0",NA,"","5","",,NA,"67.0","34.3","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","15.7","0",NA,"38.2","0","0.3","0","",,NA,"0.7","30",NA,"","0","",,NA,"88.8","18.0","3030680"
"BLACKIE AGCM","50.546","-113.640","AB","16.0","0",NA,"39.2","0","0.3","0","",,NA,"18.6","2",NA,"","4","",,NA,"81.4","19.5","3030690"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","17.3","0",NA,"40.0","0","0.0","0","",,NA,"24.7","5",NA,"","4","",,NA,"66.3","43.8","3030720"
"BOW ISLAND","49.734","-111.450","AB","18.2","0",NA,"39.5","0","1.4","0","",,NA,"17.3","0",NA,"","1","",,NA,"43.6","49.3","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","18.5","0",NA,"40.0","0","2.5","0","",,NA,"19.6","0",NA,"","1","",,NA,"43.3","60.1","3030772"
"BROCKET AGDM","49.617","-113.817","AB","17.3","0",NA,"39.0","0","-0.5","0","",,NA,"11.5","8",NA,"","5","",,NA,"65.8","45.1","3030830"
"BULL SPRINGS AGCM","50.339","-110.484","AB","18.9","0",NA,"39.6","0","2.0","0","",,NA,"31.2","0",NA,"","4","",,NA,"40.5","68.7","3030879"
"BROOKS","50.555","-111.849","AB","17.7","0",NA,"39.6","0","0.9","0","",,NA,"16.5","0",NA,"","3","",,NA,"54.1","43.9","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","17.1","0",NA,"36.5","0","3.4","0","0.0","0",NA,"49.7","0",NA,"","8","",,NA,"66.7","38.2","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","16.8","1",NA,"36.7","1","3.2","1","",,NA,"39.7","1",NA,"","7","",,NA,"66.3","29.1","3031094"
"CARDSTON","49.201","-113.286","AB","17.7","0",NA,"39.0","0","2.3","0","",,NA,"46.9","0",NA,"","3","",,NA,"60.6","51.7","3031322"
"CARWAY","49.001","-113.376","AB","16.5","0",NA,"36.3","0","1.3","0","",,NA,"35.7","0",NA,"","2","",,NA,"83.0","37.9","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","16.9","0",NA,"40.2","0","1.0","0","",,NA,"14.7","0",NA,"","4","",,NA,"70.3","37.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","17.1","0",NA,"39.7","0","1.0","0","",,NA,"20.9","0",NA,"","3","",,NA,"64.4","37.6","3031640"
"COP UPPER","51.076","-114.222","AB","14.2","22",NA,"30.8","22","2.1","22","",,NA,"14.0","22",NA,"","3","",,NA,"41.3","6.7","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","17.9","0",NA,"40.6","0","2.6","0","",,NA,"16.1","0",NA,"","3","",,NA,"48.6","46.1","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","18.2","1",NA,"40.4","1","0.7","1","",,NA,"13.9","7",NA,"","2","",,NA,"49.1","53.9","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","18.5","0",NA,"40.6","0","2.1","0","",,NA,"18.6","1",NA,"","2","",,NA,"41.8","57.2","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","18.2","0",NA,"40.2","0","0.8","0","",,NA,"13.8","2",NA,"","1","",,NA,"50.8","55.5","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","17.6","0",NA,"40.1","0","0.8","0","",,NA,"7.7","17",NA,"","2","",,NA,"55.8","42.5","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","16.4","0",NA,"38.3","0","1.4","0","",,NA,"37.8","0",NA,"","8","",,NA,"72.8","23.3","3032801"
"GRASSY LAKE","49.874","-111.733","AB","18.5","0",NA,"39.6","0","2.9","0","",,NA,"15.7","2",NA,"","1","",,NA,"44.3","58.8","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","18.0","0",NA,"39.7","0","2.0","0","",,NA,"25.2","6",NA,"","3","",,NA,"48.8","49.0","3033498"
"PRIDDIS OBSERVATORY","50.869","-114.292","AB","16.5","10",NA,"36.5","10","1.5","10","",,NA,"16.8","10",NA,"","3","",,NA,"60.6","29.0","3033505"
"IRVINE AGCM","49.989","-110.261","AB","19.2","0",NA,"39.9","0","1.8","0","",,NA,"14.4","0",NA,"","3","",,NA,"34.3","72.3","3033550"
"KEOMA AGCM","51.191","-113.631","AB","15.8","0",NA,"38.1","0","0.4","0","",,NA,"24.9","0",NA,"","6","",,NA,"87.4","19.4","3033620"
