"Environment and Climate Change Canada"
"Monthly Values for February - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LEGAL AGCM","54.003","-113.474","AB","-13.6","5",NA,"3.7","4","-29.4","4","",,NA,"8.6","6",NA,"","3","",,NA,"727.6","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","-17.0","3",NA,"2.9","3","-32.1","2","",,NA,"6.4","4",NA,"","1","",,NA,"874.2","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","-15.2","9",NA,"2.5","9","-30.0","9","",,NA,"12.2","9",NA,"","1","",,NA,"630.3","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","-16.6","0","-4.8","2.5","0","-30.0","0","8.0","0","81.0","8.2","0","83.0","19.0","3","","",NA,"967.8","0.0","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"17.4","9",NA,"17.8","9",NA,"","5","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","-15.9","0",NA,"3.4","0","-30.2","0","",,NA,"8.5","0",NA,"","2","",,NA,"949.4","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"8.4","0","97.0","8.4","0","95.0","0.0","1","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","-14.9","3",NA,"4.3","3","-29.1","2","",,NA,"9.6","3",NA,"12.0","4","",,NA,"821.9","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","-17.0","5",NA,"4.9","4","-35.0","3","",,NA,"6.7","5",NA,"","2","",,NA,"804.3","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","-12.8","8",NA,"4.2","8","-30.8","2","",,NA,"5.4","8",NA,"","1","",,NA,"615.0","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","-12.9","7",NA,"4.5","6","-29.1","3","",,NA,"",,NA,"","","",,NA,"649.1","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","-15.7","1",NA,"4.6","0","-33.3","1","",,NA,"",,NA,"","","",,NA,"909.5","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","-16.2","1",NA,"4.1","1","-30.5","0","",,NA,"10.0","1",NA,"15.0","3","",,NA,"923.9","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","-15.5","5",NA,"4.6","5","-33.2","2","",,NA,"5.0","5",NA,"","2","",,NA,"771.2","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","-16.5","7",NA,"3.4","5","-32.0","5","",,NA,"4.9","7",NA,"","1","",,NA,"724.4","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","-15.7","1",NA,"5.7","0","-38.1","1","",,NA,"24.2","1",NA,"32.0","5","",,NA,"908.9","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","-16.2","1",NA,"4.3","1","-32.3","1","",,NA,"9.4","4",NA,"","2","",,NA,"922.9","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","-15.5","8",NA,"3.7","8","-30.5","2","",,NA,"7.0","6",NA,"","3","",,NA,"669.9","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","-17.2","1",NA,"2.8","0","-33.5","1","",,NA,"5.6","22",NA,"","1","",,NA,"951.0","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","-17.6","1",NA,"0.8","0","-34.7","1","",,NA,"5.9","2",NA,"","2","",,NA,"962.4","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","-15.7","1",NA,"4.9","0","-32.2","1","",,NA,"11.1","1",NA,"","4","",,NA,"909.4","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","-15.4","1",NA,"3.4","0","-31.2","1","",,NA,"9.8","2",NA,"","2","",,NA,"902.9","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","-17.4","1",NA,"3.9","0","-33.1","1","",,NA,"7.9","16",NA,"","3","",,NA,"956.5","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","-15.4","5",NA,"4.2","4","-29.4","3","",,NA,"10.8","5",NA,"","3","",,NA,"767.7","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","-13.2","6",NA,"6.2","6","-32.8","3","",,NA,"13.3","6",NA,"","3","",,NA,"685.9","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","-11.9","3",NA,"3.9","2","-29.5","1","",,NA,"22.6","4",NA,"","7","",,NA,"748.6","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","-18.2","7",NA,"3.2","5","-36.5","5","",,NA,"5.3","7",NA,"","2","",,NA,"759.7","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"16.2","0",NA,"16.8","0",NA,"30.0","5","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","-15.7","3",NA,"3.6","3","-28.8","2","",,NA,"7.5","4",NA,"","1","",,NA,"843.6","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","-16.0","7",NA,"3.8","6","-32.1","5","",,NA,"7.2","8",NA,"","2","",,NA,"713.9","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","-14.8","8",NA,"4.3","8","-30.0","2","",,NA,"7.0","8",NA,"","3","",,NA,"656.0","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","-15.4","4",NA,"3.0","3","-29.1","3","",,NA,"7.3","4",NA,"","2","",,NA,"801.2","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","",,NA,"",,"-23.8","27","",,NA,"",,NA,"","","",,NA,"","","3016860"
"VEGREVILLE","53.505","-112.098","AB","-16.7","1","-5.9","4.8","0","-35.0","1","",,NA,"",,NA,"","","",,NA,"937.4","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","-13.5","9",NA,"4.9","9","-33.5","2","",,NA,"13.6","8",NA,"","4","",,NA,"598.0","0.0","3017282"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","-12.4","2",NA,"5.0","1","-27.8","1","",,NA,"14.0","2",NA,"17.0","3","",,NA,"790.8","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","-16.0","1",NA,"3.4","1","-31.1","0","",,NA,"4.1","1",NA,"","1","",,NA,"917.4","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","-12.0","0","-3.6","4.5","0","-29.0","0","15.0","0","152.0","15.0","0","152.0","0.0","4","","",NA,"840.8","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","-16.2","3",NA,"3.7","3","-32.4","3","",,NA,"6.5","3",NA,"","2","",,NA,"856.1","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","-16.4","1",NA,"3.4","0","-36.4","1","",,NA,"11.1","2",NA,"","3","",,NA,"928.6","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","-17.0","1",NA,"2.5","0","-35.6","1","",,NA,"16.7","2",NA,"","4","",,NA,"945.5","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","-15.1","1",NA,"6.9","1","-36.7","1","",,NA,"16.2","2",NA,"","3","",,NA,"892.6","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","-15.3","1",NA,"7.0","0","-33.0","1","",,NA,"8.8","2",NA,"","3","",,NA,"899.0","0.0","3020679"
"CRAIGMYLE AGCM","51.775","-112.252","AB","-15.9","1",NA,"4.3","0","-31.4","1","",,NA,"12.1","1",NA,"","4","",,NA,"915.7","0.0","3021912"
"CRAIGMYLE","51.767","-112.283","AB","-16.6","0","-7.8","5.0","0","-33.0","0","22.8","0","183.0","22.8","0","181.0","0.0","7","","",NA,"967.5","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","-16.6","1",NA,"4.9","0","-35.9","1","",,NA,"",,NA,"","","",,NA,"933.6","0.0","30221LG"
"HESPERO AGCM","52.310","-114.486","AB","-15.8","1",NA,"6.3","0","-38.2","1","",,NA,"14.9","1",NA,"","4","",,NA,"912.0","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","-14.2","3",NA,"5.9","3","-27.6","2","",,NA,"8.0","3",NA,"","2","",,NA,"805.9","0.0","3023402"
"LACOMBE CDA 2","52.449","-113.756","AB","-15.5","1",NA,"7.5","0","-33.4","1","",,NA,"18.5","1",NA,"57.0","7","",,NA,"904.9","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","-16.4","4",NA,"3.1","4","-38.4","2","",,NA,"19.4","4",NA,"1.0","5","",,NA,"824.9","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","-16.4","1",NA,"6.1","0","-40.2","1","",,NA,"16.7","3",NA,"","4","",,NA,"929.1","0.0","3023850"
"MORRIN AGDM","51.660","-112.675","AB","-16.8","6",NA,"2.8","5","-32.8","4","",,NA,"24.0","6",NA,"","9","",,NA,"764.6","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","-13.7","4",NA,"6.7","4","-29.7","2","",,NA,"16.9","4",NA,"","5","",,NA,"761.8","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","-16.6","5",NA,"0.8","4","-31.5","3","",,NA,"6.5","5",NA,"","2","",,NA,"796.4","0.0","3024965"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","-18.1","6",NA,"1.5","6","-38.2","3","",,NA,"8.2","6",NA,"","2","",,NA,"794.5","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","-13.8","4",NA,"7.1","4","-29.5","2","",,NA,"12.7","9",NA,"","4","",,NA,"762.5","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","-16.5","1",NA,"5.4","1","-35.3","1","",,NA,"",,NA,"","","",,NA,"932.3","0.0","3025481"
"SCHULER AGDM","50.307","-110.091","AB","-15.2","7",NA,"2.7","6","-29.2","3","",,NA,"12.3","8",NA,"","3","",,NA,"698.1","0.0","3025768"
"SIBBALD WESTGARD","51.425","-110.146","AB","-17.9","6",NA,"-0.5","6","-35.0","6","9.0","6",NA,"9.0","6",NA,"5.0","3","","",NA,"789.4","0.0","3025928"
"THREE HILLS","51.768","-113.206","AB","-15.9","1",NA,"7.0","0","-34.7","1","",,NA,"16.2","3",NA,"","6","",,NA,"915.3","0.0","3026479"
"SUNDRE A","51.778","-114.683","AB","-16.0","1",NA,"9.4","0","-39.2","1","",,NA,"44.8","1",NA,"29.0","8","",,NA,"918.6","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","-14.1","1",NA,"7.1","0","-34.1","1","",,NA,"10.8","1",NA,"","4","",,NA,"866.7","0.0","3027582"
"AZURE","50.512","-114.013","AB","-12.6","1",NA,"7.2","0","-30.0","1","",,NA,"13.5","9",NA,"","5","",,NA,"825.5","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","-11.8","13",NA,"4.2","11","-35.7","7","",,NA,"6.1","13",NA,"","3","",,NA,"447.4","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","-15.2","1",NA,"5.6","1","-34.4","1","",,NA,"13.6","3",NA,"","4","",,NA,"896.5","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","-16.9","1",NA,"4.4","0","-37.0","1","",,NA,"10.5","2",NA,"","2","",,NA,"943.2","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","-13.9","1",NA,"7.2","0","-32.2","1","",,NA,"5.7","17",NA,"","1","",,NA,"862.0","0.0","3030680"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","-12.6","3",NA,"3.6","3","-33.3","2","",,NA,"25.4","11",NA,"","6","",,NA,"766.0","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","-14.9","1",NA,"5.4","0","-37.0","1","",,NA,"33.6","1",NA,"","8","",,NA,"888.9","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","-15.2","1",NA,"5.5","0","-36.9","1","",,NA,"25.4","1",NA,"","7","",,NA,"897.4","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","-11.8","4",NA,"4.7","4","-28.4","2","",,NA,"30.7","4",NA,"","7","",,NA,"716.0","0.0","3030830"
"BROOKS","50.555","-111.849","AB","-16.2","1",NA,"3.6","0","-37.7","1","",,NA,"15.7","1",NA,"11.0","5","",,NA,"923.8","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-11.6","1",NA,"9.7","0","-30.6","1","43.3","0",NA,"37.8","0",NA,"3.0","6","",,NA,"800.4","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-12.8","0",NA,"9.0","0","-31.6","0","",,NA,"27.4","0",NA,"2.0","6","",,NA,"861.2","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","-10.5","1",NA,"7.8","0","-32.8","1","",,NA,"36.2","1",NA,"","10","",,NA,"770.3","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-11.2","1",NA,"8.9","0","-28.7","1","",,NA,"25.4","1",NA,"20.0","9","",,NA,"787.1","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-15.1","1",NA,"6.2","0","-33.3","1","",,NA,"15.1","1",NA,"","5","",,NA,"893.4","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-12.9","1",NA,"6.9","0","-34.1","1","",,NA,"24.5","1",NA,"1.0","8","",,NA,"834.9","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-11.7","1",NA,"9.0","0","-27.0","1","",,NA,"",,NA,"","","",,NA,"801.0","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-14.4","8",NA,"3.0","7","-35.2","3","",,NA,"10.6","7",NA,"","4","",,NA,"647.3","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-16.7","1",NA,"4.6","0","-39.1","1","",,NA,"20.5","4",NA,"","5","",,NA,"936.8","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","-13.9","1",NA,"5.3","0","-36.2","1","",,NA,"26.6","5",NA,"","6","",,NA,"861.3","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-14.5","7",NA,"4.0","7","-35.3","3","",,NA,"21.2","8",NA,"","5","",,NA,"682.4","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-12.9","1",NA,"5.5","0","-32.3","1","",,NA,"17.8","3",NA,"","5","",,NA,"833.8","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-15.4","1",NA,"4.9","0","-33.9","1","",,NA,"13.0","2",NA,"","5","",,NA,"900.7","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-12.3","7",NA,"4.9","7","-36.0","2","",,NA,"21.1","10",NA,"","6","",,NA,"635.4","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-13.2","6",NA,"2.6","6","-31.6","2","",,NA,"26.8","8",NA,"","7","",,NA,"685.5","0.0","3033498"
"IRVINE AGCM","49.989","-110.261","AB","-14.8","1",NA,"4.9","0","-34.9","1","",,NA,"13.7","4",NA,"","4","",,NA,"885.7","0.0","3033550"
"LETHBRIDGE","49.630","-112.799","AB","-13.0","9",NA,"2.0","9","-30.6","9","",,NA,"7.6","9",NA,"","1","",,NA,"589.2","0.0","3033875"
"LETHBRIDGE CDA","49.695","-112.768","AB","",,NA,"",,"",,"",,NA,"52.6","0",NA,"11.0","7","",,NA,"","","3033890"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-12.7","1",NA,"5.1","0","-33.2","1","",,NA,"25.0","4",NA,"","7","",,NA,"829.5","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","-13.0","13",NA,"2.9","13","-33.5","13","",,NA,"1.7","14",NA,"","1","",,NA,"464.3","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-14.9","1",NA,"5.0","0","-36.7","1","",,NA,"23.0","1",NA,"19.0","6","",,NA,"888.8","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-15.0","1",NA,"6.3","0","-37.0","1","",,NA,"25.9","4",NA,"","7","",,NA,"891.5","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-11.7","8",NA,"6.1","6","-30.3","4","",,NA,"2.7","13",NA,"","1","",,NA,"594.3","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-13.1","11",NA,"3.4","11","-30.6","11","",,NA,"2.2","11",NA,"","1","",,NA,"528.0","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-11.9","1",NA,"4.5","0","-30.6","1","",,NA,"43.6","1",NA,"5.0","10","",,NA,"806.9","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-15.0","0","-9.4","6.0","0","-34.0","0","44.0","0","277.0","44.0","0","275.0","0.0","8","","",NA,"923.0","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-14.6","3",NA,"4.5","3","-29.5","2","",,NA,"20.7","3",NA,"","5","",,NA,"814.5","0.0","3035342"
"RAYMOND AGDM","49.483","-112.683","AB","-12.3","6",NA,"5.0","5","-34.3","4","",,NA,"20.0","13",NA,"","7","",,NA,"666.6","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-16.1","1",NA,"4.5","0","-39.0","1","",,NA,"12.2","4",NA,"","5","",,NA,"919.7","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-17.5","1",NA,"5.2","0","-40.6","1","",,NA,"13.8","11",NA,"","5","",,NA,"957.4","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-15.5","1",NA,"4.3","0","-35.0","1","",,NA,"15.6","5",NA,"","4","",,NA,"905.3","0.0","3035845"
"STANDARD AGCM","51.228","-112.982","AB","-13.0","1",NA,"8.3","0","-29.7","1","",,NA,"13.0","1",NA,"","4","",,NA,"836.0","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-10.1","1",NA,"6.9","0","-22.8","1","",,NA,"25.1","1",NA,"","9","",,NA,"759.7","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-14.1","1",NA,"9.7","0","-30.9","1","",,NA,"7.9","7",NA,"","4","",,NA,"866.6","0.0","3036205"
"TABER","49.792","-112.124","AB","-13.7","15",NA,"6.0","10","-32.0","10","61.0","10",NA,"61.0","10",NA,"","6","","",NA,"412.4","0.0","3036360"
"TRAVERS AGCM","50.304","-112.863","AB","-13.9","1",NA,"3.6","0","-29.6","1","",,NA,"21.4","2",NA,"","5","",,NA,"862.1","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-15.4","1",NA,"4.8","0","-38.5","1","",,NA,"",,NA,"","","",,NA,"900.9","0.0","3036682"
