"Environment and Climate Change Canada"
"Monthly Values for September - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","6.2","0","-3.9","25.7","0","-3.1","0","",,NA,"61.3","0","114.0","","10","",,NA,"353.7","0.0","3012275"
"FABYAN","52.967","-111.000","AB","6.1","0","-4.4","26.0","0","-5.0","0","14.0","0","######","88.2","0","233.0","0.0","16","","",NA,"358.2","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","6.8","14",NA,"26.4","14","-4.5","14","",,NA,"20.4","13",NA,"","6","",,NA,"179.6","0.0","3012590"
"FLEET AGCM","52.041","-111.813","AB","6.5","0",NA,"28.1","0","-3.1","0","",,NA,"51.3","2",NA,"","10","",,NA,"346.8","0.7","3012635"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","7.3","0","-4.5","28.0","0","-1.0","0","11.6","0","######","76.4","0","197.0","0.0","14","","",NA,"320.5","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","6.6","0",NA,"28.6","0","-4.0","0","",,NA,"59.5","1",NA,"","11","",,NA,"343.0","0.3","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","11.3","13","0.4","27.0","12","-4.0","11","7.0","8",NA,"46.8","8",NA,"0.0","10","","",NA,"116.6","2.5","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","6.4","1",NA,"23.9","1","-5.4","1","",,NA,"71.1","1",NA,"","11","",,NA,"335.1","0.0","3012790"
"ST. FRANCIS","53.295","-114.320","AB","5.9","0",NA,"24.3","0","-4.6","0","",,NA,"82.1","0",NA,"","16","",,NA,"362.7","0.0","3012799"
"GLADSTONE AGCM","52.987","-112.278","AB","5.8","0",NA,"27.8","0","-4.3","0","",,NA,"48.0","0",NA,"","9","",,NA,"365.2","0.0","3012810"
"GLENEVIS AGCM","53.833","-114.539","AB","5.7","0",NA,"23.8","0","-5.3","0","",,NA,"",,NA,"","","",,NA,"368.4","0.0","3012818"
"GOOSEBERRY LAKE AGCM","52.113","-110.803","AB","6.7","0",NA,"28.5","0","-4.2","0","",,NA,"47.8","7",NA,"","11","",,NA,"340.1","1.5","3012871"
"HALKIRK AGCM","52.116","-112.164","AB","6.4","0",NA,"27.8","0","-4.9","0","",,NA,"53.9","14",NA,"","7","",,NA,"349.3","0.6","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","7.0","0",NA,"28.6","0","-4.7","0","",,NA,"40.0","9",NA,"","10","",,NA,"332.0","1.6","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","5.9","0",NA,"27.2","0","-4.6","0","",,NA,"52.0","4",NA,"","9","",,NA,"361.7","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","6.1","8",NA,"22.8","8","-3.6","8","",,NA,"46.3","8",NA,"","5","",,NA,"261.6","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","6.5","0",NA,"28.2","0","-4.6","0","",,NA,"",,NA,"","","",,NA,"346.8","1.2","3013640"
"KINSELLA RESEARC STATION","53.047","-111.548","AB","6.0","0",NA,"26.9","0","-4.5","0","",,NA,"55.3","0",NA,"","9","",,NA,"360.2","0.6","3013647"
"KITSCOTY AGCM","53.353","-110.416","AB","6.0","5",NA,"22.3","5","-6.1","5","",,NA,"80.9","6",NA,"","7","",,NA,"301.2","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","5.7","0",NA,"25.5","0","-5.6","0","",,NA,"52.2","0",NA,"","10","",,NA,"369.8","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","4.8","3",NA,"20.5","3","-8.7","3","",,NA,"57.6","3",NA,"","8","",,NA,"355.3","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","5.7","1",NA,"22.0","1","-8.0","0","",,NA,"73.3","1",NA,"","7","",,NA,"358.1","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","5.8","0","-4.5","22.0","0","-8.0","0","3.8","0","209.0","74.6","0","176.0","0.0","8","","",NA,"366.4","0.0","3013961"
"MANNVILLE AGCM","53.456","-111.255","AB","5.7","0",NA,"24.4","0","-6.3","0","",,NA,"59.6","1",NA,"","7","",,NA,"369.7","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"12.8","0","831.0","69.8","0","203.0","0.0","12","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","5.8","1",NA,"26.4","1","-3.2","1","",,NA,"79.1","1",NA,"","10","",,NA,"352.5","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","6.0","1",NA,"24.3","1","-8.5","1","",,NA,"55.3","1",NA,"","8","",,NA,"349.1","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","5.2","3",NA,"25.7","3","-4.9","3","",,NA,"64.3","4",NA,"","10","",,NA,"346.7","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","5.5","2",NA,"21.5","2","-4.2","2","",,NA,"",,NA,"","","",,NA,"350.5","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","5.8","0",NA,"26.6","0","-5.0","0","",,NA,"",,NA,"","","",,NA,"365.0","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","6.1","0",NA,"26.1","0","-3.9","0","",,NA,"51.8","0",NA,"0.0","8","",,NA,"356.9","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","7.3","14",NA,"25.5","14","-8.3","14","",,NA,"29.2","14",NA,"","5","",,NA,"171.0","0.3","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","5.9","4",NA,"22.6","4","-7.7","4","",,NA,"61.0","4",NA,"","8","",,NA,"313.6","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","5.1","0",NA,"23.8","0","-6.1","0","",,NA,"75.4","0",NA,"0.0","12","",,NA,"386.5","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","6.3","0",NA,"27.8","0","-3.2","0","",,NA,"53.1","1",NA,"","13","",,NA,"352.5","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","4.4","15",NA,"17.7","15","-7.9","15","",,NA,"9.0","16",NA,"","1","",,NA,"204.7","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","5.9","0",NA,"23.5","0","-6.1","0","",,NA,"36.3","17",NA,"","6","",,NA,"364.3","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","7.5","0",NA,"29.2","0","-3.2","0","",,NA,"25.9","1",NA,"","6","",,NA,"316.0","1.8","3015797"
"SHONTS AGCM","53.333","-112.539","AB","5.8","0",NA,"27.0","0","-4.1","0","",,NA,"56.3","0",NA,"","8","",,NA,"365.9","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","5.2","0",NA,"23.8","0","-6.2","0","",,NA,"34.8","1",NA,"","7","",,NA,"385.2","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","6.7","0",NA,"28.7","0","-4.2","0","",,NA,"44.7","13",NA,"","8","",,NA,"338.6","0.1","3016070"
"STETTLER AGDM","52.347","-112.596","AB","6.0","4",NA,"26.7","4","-5.2","4","",,NA,"54.2","5",NA,"","10","",,NA,"311.3","0.3","3016124"
"THORSBY AGCM","53.217","-113.895","AB","5.0","6",NA,"25.3","6","-4.8","6","",,NA,"61.6","6",NA,"","11","",,NA,"313.0","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","5.6","0",NA,"23.3","0","-5.0","0","",,NA,"73.5","0",NA,"","15","",,NA,"372.7","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","5.8","0",NA,"22.6","0","-9.0","0","",,NA,"79.4","1",NA,"","8","",,NA,"367.4","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"31.2","0",NA,"69.0","0",NA,"0.0","13","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","5.8","2",NA,"24.5","2","-4.8","2","",,NA,"57.5","2",NA,"","7","",,NA,"342.1","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","6.7","11",NA,"23.3","11","-1.3","11","",,NA,"47.1","11",NA,"","5","",,NA,"215.5","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","6.0","3",NA,"27.0","3","-3.5","3","",,NA,"38.1","3",NA,"","8","",,NA,"324.6","0.7","3016841"
"VILNA AGCM","54.130","-111.921","AB","5.5","1",NA,"24.5","1","-6.9","1","",,NA,"43.9","1",NA,"","8","",,NA,"362.4","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","5.2","0",NA,"22.4","0","-5.5","0","",,NA,"72.2","0",NA,"","14","",,NA,"382.8","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","6.0","0","-4.1","26.9","0","-4.7","0","",,NA,"59.4","0","147.0","","10","",,NA,"358.6","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","5.5","5",NA,"24.9","5","-4.8","5","",,NA,"48.9","5",NA,"","11","",,NA,"311.6","0.0","3017282"
"YOUNGSTOWN AGCM","51.491","-111.224","AB","7.4","0",NA,"29.5","0","-4.9","0","",,NA,"27.5","0",NA,"","3","",,NA,"320.6","2.0","3017705"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","5.9","1",NA,"23.3","1","-3.1","1","",,NA,"61.3","1",NA,"2.0","12","",,NA,"349.5","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","7.2","0",NA,"28.4","0","-3.2","0","",,NA,"38.6","0",NA,"","6","",,NA,"324.1","1.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","7.2","0","-3.8","26.0","0","-1.0","0","13.4","0","######","65.0","0","166.0","0.0","13","","",NA,"325.3","1.5","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","9.9","16",NA,"26.5","16","-0.6","16","",,NA,"82.7","0",NA,"","9","",,NA,"114.9","1.1","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","8.9","0",NA,"29.8","0","-3.6","0","",,NA,"21.3","2",NA,"","3","",,NA,"277.7","4.6","3020035"
"ATLEE AGCM","50.810","-111.006","AB","8.7","0",NA,"29.2","0","-4.7","0","",,NA,"15.4","1",NA,"","5","",,NA,"282.8","2.5","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","6.4","0",NA,"28.9","0","-8.3","0","",,NA,"41.0","3",NA,"","13","",,NA,"346.9","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","6.8","0",NA,"27.8","0","-5.2","0","",,NA,"47.2","1",NA,"","10","",,NA,"337.8","0.7","3020679"
"BUFFALO AGCM","50.798","-110.686","AB","8.9","0",NA,"30.3","0","-5.2","0","",,NA,"17.1","1",NA,"","5","",,NA,"276.8","3.7","3020950"
"CABIN LAKE AGCM","51.024","-111.221","AB","8.0","1",NA,"30.3","1","-6.8","1","",,NA,"",,NA,"","","",,NA,"291.9","2.4","3021000"
"CAPPON","51.067","-110.797","AB","8.0","0",NA,"29.9","0","-4.3","0","",,NA,"21.1","1",NA,"","4","",,NA,"301.6","2.7","3021200"
"CEREAL AGCM","51.276","-110.824","AB","8.0","0",NA,"30.0","0","-3.2","0","",,NA,"35.0","1",NA,"","7","",,NA,"301.6","2.8","3021463"
"CRAIGMYLE AGCM","51.775","-112.252","AB","6.8","0",NA,"28.8","0","-5.0","0","",,NA,"61.8","2",NA,"","12","",,NA,"337.1","0.6","3021912"
"CRAIGMYLE","51.767","-112.283","AB","7.2","4","-3.9","29.5","4","-6.0","4","12.0","4",NA,"59.2","4",NA,"","11","","",NA,"282.0","0.0","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","8.2","0",NA,"30.8","0","-6.1","0","",,NA,"33.9","8",NA,"","9","",,NA,"295.1","2.2","30221LG"
"FINNEGAN AGCM","51.053","-112.097","AB","7.9","0",NA,"29.7","0","-7.3","0","",,NA,"",,NA,"","","",,NA,"302.4","0.0","3022650"
"HAND HILLS AGCM","51.453","-112.135","AB","6.6","0",NA,"27.8","0","-6.7","0","",,NA,"28.1","1",NA,"","9","",,NA,"343.4","0.4","3022990"
"HESPERO AGCM","52.310","-114.486","AB","5.5","0",NA,"27.7","0","-7.8","0","",,NA,"60.0","1",NA,"","14","",,NA,"374.4","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","6.6","0",NA,"28.2","0","-7.6","0","",,NA,"28.6","2",NA,"","11","",,NA,"341.6","0.2","3023402"
"KIRRIEMUIR AGCM","51.913","-110.359","AB","7.4","0",NA,"28.5","0","-3.0","0","",,NA,"28.1","1",NA,"","8","",,NA,"318.8","1.9","3023660"
"LACOMBE CDA 2","52.449","-113.756","AB","5.9","0",NA,"26.6","0","-6.4","0","",,NA,"61.0","0",NA,"0.0","11","",,NA,"362.4","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","4.6","0",NA,"26.5","0","-8.8","0","",,NA,"71.4","8",NA,"","13","",,NA,"401.5","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","5.7","1",NA,"24.8","1","-8.6","1","",,NA,"35.7","1",NA,"","8","",,NA,"356.4","0.0","3023850"
"LODGE CREEK","49.458","-110.341","AB","9.0","0",NA,"27.6","0","-6.6","0","",,NA,"42.0","0",NA,"","6","",,NA,"272.4","1.7","3023900"
"MORRIN AGDM","51.660","-112.675","AB","6.3","1",NA,"27.5","1","-7.2","1","",,NA,"65.5","2",NA,"","14","",,NA,"339.0","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","6.0","1",NA,"27.5","1","-5.4","1","",,NA,"40.1","2",NA,"","9","",,NA,"348.6","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","6.7","6",NA,"26.2","6","-3.5","6","",,NA,"45.0","7",NA,"","7","",,NA,"270.9","0.0","3024965"
"PATRICIA AGCM","50.740","-111.621","AB","8.9","0",NA,"30.8","0","-8.5","0","",,NA,"12.2","1",NA,"","3","",,NA,"276.5","3.6","3025013"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","7.8","0",NA,"29.4","0","-7.4","0","",,NA,"18.3","2",NA,"","6","",,NA,"306.5","1.6","3025243"
"PRENTISS","52.433","-113.600","AB","5.6","1",NA,"26.0","1","-5.2","1","",,NA,"60.8","3",NA,"","11","",,NA,"360.6","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","6.0","0",NA,"26.9","0","-7.7","0","",,NA,"",,NA,"","","",,NA,"360.9","0.0","3025481"
"ST. ALBERT RESEARCH STATION","53.692","-113.620","AB","5.8","0",NA,"25.7","0","-5.1","0","",,NA,"102.8","0",NA,"","25","",,NA,"366.7","0.0","3025750"
"SCHULER AGDM","50.307","-110.091","AB","9.3","0",NA,"30.1","0","-4.6","0","",,NA,"12.1","1",NA,"","4","",,NA,"266.9","4.5","3025768"
"SHEERNESS AGCM","51.463","-111.646","AB","7.3","0",NA,"28.3","0","-5.1","0","",,NA,"30.0","1",NA,"","6","",,NA,"321.2","0.1","3025890"
"SUNNYNOOK AGCM","51.301","-111.388","AB","7.2","0",NA,"29.5","0","-6.6","0","",,NA,"19.5","5",NA,"","3","",,NA,"326.5","2.3","3026264"
"THREE HILLS","51.768","-113.206","AB","6.1","0",NA,"29.5","0","-9.8","0","",,NA,"42.4","0",NA,"","8","",,NA,"356.3","0.0","3026479"
"VERGER","50.895","-111.955","AB","8.0","0",NA,"29.6","0","-8.0","0","",,NA,"17.9","0",NA,"","6","",,NA,"299.0","0.4","3026800"
"SUNDRE A","51.778","-114.683","AB","5.3","0",NA,"27.7","0","-5.9","0","",,NA,"33.2","0",NA,"","8","",,NA,"380.3","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","6.2","0",NA,"27.1","0","-9.2","0","",,NA,"46.4","1",NA,"","10","",,NA,"355.4","0.0","3027582"
"ARDENVILLE","49.528","-113.434","AB","8.8","0",NA,"29.2","0","-4.0","0","",,NA,"31.1","3",NA,"","5","",,NA,"277.3","2.3","3030200"
"AZURE","50.512","-114.013","AB","7.0","0",NA,"28.8","0","-3.6","0","",,NA,"38.0","7",NA,"","10","",,NA,"330.8","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","9.6","4",NA,"30.9","4","-3.1","4","",,NA,"19.3","4",NA,"","3","",,NA,"220.7","1.9","3030525"
"BARONS AGCM","50.026","-113.224","AB","8.6","0",NA,"30.6","0","-3.2","0","",,NA,"30.0","1",NA,"","9","",,NA,"281.4","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","7.7","0",NA,"29.4","0","-7.4","0","",,NA,"23.7","0",NA,"","9","",,NA,"309.2","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","6.5","0",NA,"28.2","0","-3.6","0","",,NA,"6.4","26",NA,"","3","",,NA,"344.0","0.0","3030680"
"BLACKIE AGCM","50.546","-113.640","AB","7.3","0",NA,"29.2","0","-3.8","0","",,NA,"29.2","2",NA,"","9","",,NA,"321.2","0.0","3030690"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","8.8","0",NA,"30.2","0","-3.1","0","",,NA,"24.8","4",NA,"","6","",,NA,"276.0","0.6","3030720"
"BOW ISLAND","49.734","-111.450","AB","10.2","1",NA,"31.4","1","-3.3","1","",,NA,"20.5","1",NA,"","5","",,NA,"230.5","4.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","10.1","0",NA,"31.1","0","-2.8","0","",,NA,"42.8","2",NA,"","6","",,NA,"241.8","5.4","3030772"
"BROCKET AGDM","49.617","-113.817","AB","8.9","0",NA,"29.5","0","-3.6","0","",,NA,"24.7","4",NA,"","6","",,NA,"272.9","0.3","3030830"
"BULL SPRINGS AGCM","50.339","-110.484","AB","9.6","0",NA,"30.2","0","-5.6","0","",,NA,"9.9","1",NA,"","3","",,NA,"258.1","6.0","3030879"
"BROOKS","50.555","-111.849","AB","9.0","0",NA,"31.1","0","-7.1","0","",,NA,"11.6","0",NA,"","3","",,NA,"272.2","1.6","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","7.3","0",NA,"27.8","0","-3.2","0","1.8","0",NA,"37.2","0",NA,"0.0","10","",,NA,"321.4","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","7.2","4",NA,"27.9","4","-3.4","4","",,NA,"25.3","4",NA,"","7","",,NA,"281.6","0.0","3031094"
"CARDSTON","49.201","-113.286","AB","9.3","0",NA,"28.8","0","-3.0","0","",,NA,"28.0","0",NA,"","6","",,NA,"260.4","0.8","3031322"
"CARWAY","49.001","-113.376","AB","8.2","0",NA,"26.8","0","-4.3","0","",,NA,"25.3","0",NA,"","6","",,NA,"295.8","0.8","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","8.1","0",NA,"30.3","0","-4.5","0","",,NA,"20.6","1",NA,"","6","",,NA,"297.8","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","8.4","1",NA,"30.0","1","-3.4","1","",,NA,"34.5","1",NA,"","7","",,NA,"278.1","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","6.5","0",NA,"27.2","0","-4.4","0","",,NA,"35.8","0",NA,"","10","",,NA,"346.9","0.4","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","9.2","0",NA,"31.3","0","-3.5","0","",,NA,"36.6","1",NA,"","10","",,NA,"264.5","1.9","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","10.0","0",NA,"31.2","0","-4.3","0","",,NA,"22.5","5",NA,"","7","",,NA,"245.7","5.2","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","10.3","0",NA,"32.1","0","-2.8","0","",,NA,"21.2","0",NA,"","6","",,NA,"235.5","4.1","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","10.0","0",NA,"31.1","0","-3.4","0","",,NA,"25.0","1",NA,"","5","",,NA,"245.3","5.4","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","8.9","0",NA,"30.4","0","-3.0","0","",,NA,"24.1","8",NA,"","6","",,NA,"273.6","0.1","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","7.3","1",NA,"30.2","1","-6.9","1","",,NA,"28.2","2",NA,"","9","",,NA,"311.6","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","10.2","0",NA,"31.1","0","-3.1","0","",,NA,"27.2","1",NA,"","5","",,NA,"240.9","5.7","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","9.2","0",NA,"31.0","0","-2.9","0","",,NA,"30.2","2",NA,"","9","",,NA,"267.2","2.2","3033498"
"PRIDDIS OBSERVATORY","50.869","-114.292","AB","6.1","6",NA,"27.1","6","-4.7","6","",,NA,"32.9","6",NA,"","7","",,NA,"286.6","0.0","3033505"
"IRVINE AGCM","49.989","-110.261","AB","10.3","0",NA,"31.2","0","-4.3","0","",,NA,"26.9","0",NA,"","8","",,NA,"239.0","8.3","3033550"
