"Environment and Climate Change Canada"
"Monthly Values for July - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DELBURNE AGCM","52.183","-113.176","AB","17.4","0",NA,"31.2","0","5.6","0","",,NA,"39.7","2",NA,"","8","",,NA,"46.2","27.2","3012050"
"DEWBERRY AGCM","53.659","-110.588","AB","17.2","0",NA,"30.8","0","7.0","0","",,NA,"90.5","0",NA,"","10","",,NA,"47.0","22.7","3012073"
"EDGERTON AGCM","52.778","-110.433","AB","17.7","4",NA,"34.1","4","6.6","4","",,NA,"77.1","4",NA,"","9","",,NA,"32.8","24.4","3012192"
"EDMONTON INTERNATIONAL CS","53.307","-113.606","AB","16.2","0",NA,"30.6","0","2.6","0","",,NA,"66.4","0",NA,"","8","",,NA,"71.0","14.5","3012206"
"EDMONTON BLATCHFORD","53.573","-113.517","AB","18.7","0",NA,"32.3","0","8.2","0","",,NA,"67.8","0",NA,"","10","",,NA,"27.8","50.6","3012209"
"EDMONTON NAMAO AWOS A","53.667","-113.467","AB","17.1","20",NA,"28.8","20","7.8","20","",,NA,"12.0","20",NA,"","5","",,NA,"19.7","9.6","3012212"
"EDMONTON INTL A","53.310","-113.579","AB","16.2","1",NA,"30.8","0","2.6","1","0.0","1",NA,"64.6","1",NA,"","10","",,NA,"69.3","14.3","3012216"
"EDMONTON SOUTH CAMPUS","53.490","-113.538","AB","18.3","0",NA,"31.7","0","6.7","0","",,NA,"74.9","0",NA,"","10","",,NA,"37.2","45.1","3012220"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","16.9","2",NA,"30.1","2","4.0","2","",,NA,"78.5","2",NA,"","11","",,NA,"54.4","21.1","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","17.9","0","0.9","31.0","0","6.5","0","0.0","0",NA,"94.6","0","92.0","0.0","12","","",NA,"38.8","37.1","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","17.4","0","0.4","31.4","0","5.4","0","",,NA,"52.2","0","47.0","","9","",,NA,"49.7","31.8","3012275"
"FABYAN","52.967","-111.000","AB","17.6","0","0.6","32.0","0","7.0","0","0.0","0",NA,"78.0","0","108.0","0.0","5","","",NA,"41.6","30.5","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","16.2","7",NA,"30.9","7","4.3","7","",,NA,"57.7","7",NA,"","6","",,NA,"54.9","10.9","3012590"
"FLEET AGCM","52.041","-111.813","AB","17.3","0",NA,"35.4","0","3.7","0","",,NA,"55.1","0",NA,"","10","",,NA,"51.4","31.0","3012635"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","18.5","0","0.2","31.5","0","8.0","0","0.0","0",NA,"67.0","0","89.0","0.0","8","","",NA,"31.1","47.3","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","17.2","0",NA,"31.1","0","5.2","0","",,NA,"77.2","0",NA,"","7","",,NA,"50.0","24.1","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","19.2","12","2.1","32.0","12","7.0","12","0.0","12",NA,"46.2","12",NA,"0.0","9","","",NA,"13.7","36.1","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","17.3","1",NA,"34.2","1","6.0","1","",,NA,"73.9","3",NA,"","8","",,NA,"46.7","25.5","3012790"
"ST. FRANCIS","53.295","-114.320","AB","17.4","0",NA,"31.4","0","6.6","0","",,NA,"73.1","1",NA,"","14","",,NA,"48.2","28.7","3012799"
"GLADSTONE AGCM","52.987","-112.278","AB","16.4","0",NA,"32.1","0","0.0","0","",,NA,"47.8","1",NA,"","8","",,NA,"68.8","20.2","3012810"
"GLENEVIS AGCM","53.833","-114.539","AB","16.9","0",NA,"31.3","0","4.9","0","",,NA,"",,NA,"","","",,NA,"55.1","21.9","3012818"
"GOOSEBERRY LAKE AGCM","52.113","-110.803","AB","17.2","0",NA,"33.8","0","4.2","0","",,NA,"12.8","17",NA,"","6","",,NA,"55.4","30.0","3012871"
"HALKIRK AGCM","52.116","-112.164","AB","17.0","0",NA,"34.7","0","4.4","0","",,NA,"34.0","24",NA,"","5","",,NA,"56.2","25.9","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","17.5","0",NA,"35.2","0","3.3","0","",,NA,"34.4","4",NA,"","7","",,NA,"48.5","34.3","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","17.0","0",NA,"31.7","0","5.5","0","",,NA,"75.0","1",NA,"","10","",,NA,"56.7","24.9","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","16.8","5",NA,"30.2","5","5.3","4","",,NA,"52.6","5",NA,"","9","",,NA,"47.4","16.4","3013362"
"KILLAM AGDM","52.848","-111.872","AB","17.1","0",NA,"31.7","0","4.5","0","",,NA,"",,NA,"","","",,NA,"52.7","25.9","3013640"
"KINSELLA RESEARC STATION","53.047","-111.548","AB","16.8","0",NA,"31.0","0","4.3","0","",,NA,"88.3","0",NA,"","8","",,NA,"60.6","22.6","3013647"
"KITSCOTY AGCM","53.353","-110.416","AB","17.4","4",NA,"32.6","4","7.2","4","",,NA,"114.8","4",NA,"","9","",,NA,"40.1","23.3","3013660"
"LEGAL AGCM","54.003","-113.474","AB","16.8","2",NA,"30.1","2","5.5","2","",,NA,"69.7","2",NA,"","10","",,NA,"57.1","21.3","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","15.9","1",NA,"29.5","1","5.5","1","",,NA,"68.2","1",NA,"","10","",,NA,"72.5","10.2","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","17.0","4",NA,"32.0","4","6.6","4","",,NA,"41.9","5",NA,"","5","",,NA,"45.9","19.5","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","17.3","0","0.3","32.0","0","6.5","0","0.0","0",NA,"117.2","0","156.0","0.0","10","","",NA,"46.1","25.8","3013961"
"HOLDEN SOUTH","53.083","-112.267","AB","",,NA,"",,"",,"0.0","2",NA,"76.2","2",NA,"0.0","10","","",NA,"","","3013C44"
"MANNVILLE AGCM","53.456","-111.255","AB","17.1","0",NA,"31.1","0","6.2","0","",,NA,"125.6","0",NA,"","10","",,NA,"52.1","23.9","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"0.0","0",NA,"33.7","0","52.0","0.0","6","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","16.8","3",NA,"30.9","3","5.6","3","",,NA,"70.9","3",NA,"","11","",,NA,"53.5","19.4","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","16.9","1",NA,"31.8","1","4.9","1","",,NA,"89.9","1",NA,"","9","",,NA,"49.9","16.2","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","16.7","0",NA,"32.2","0","3.4","0","",,NA,"52.9","0",NA,"","9","",,NA,"62.0","22.2","3014795"
"OLIVER AGDM","53.650","-113.350","AB","16.8","0",NA,"30.5","0","4.7","0","",,NA,"",,NA,"","","",,NA,"59.5","23.1","3014921"
"RADWAY AGCM","53.995","-112.879","AB","16.7","0",NA,"31.6","0","4.5","0","",,NA,"",,NA,"","","",,NA,"59.4","19.3","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","17.4","1",NA,"31.0","1","6.9","1","",,NA,"51.4","1",NA,"","8","",,NA,"44.9","28.3","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","17.3","2",NA,"32.2","2","6.5","1","",,NA,"45.9","3",NA,"","9","",,NA,"41.8","20.3","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","16.9","1",NA,"32.4","1","6.7","1","",,NA,"164.0","1",NA,"","10","",,NA,"52.9","18.9","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","15.4","1",NA,"29.7","1","2.6","1","",,NA,"65.6","1",NA,"","9","",,NA,"83.0","4.5","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","17.2","0",NA,"31.9","0","3.9","0","",,NA,"57.6","0",NA,"","6","",,NA,"50.3","25.4","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","16.5","2",NA,"30.2","2","5.9","2","",,NA,"77.6","3",NA,"","9","",,NA,"59.9","17.8","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","17.4","0",NA,"29.5","0","6.7","0","",,NA,"92.4","10",NA,"","4","",,NA,"43.3","26.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","18.2","0",NA,"35.6","0","4.9","0","",,NA,"48.5","2",NA,"","8","",,NA,"35.6","43.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","16.7","0",NA,"32.5","0","2.2","0","",,NA,"65.7","0",NA,"","9","",,NA,"61.9","21.2","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","16.2","0",NA,"29.9","0","4.5","0","",,NA,"63.9","0",NA,"","10","",,NA,"71.6","16.7","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","17.5","0",NA,"35.7","0","3.5","0","",,NA,"42.5","18",NA,"","4","",,NA,"47.2","30.2","3016070"
"STETTLER AGDM","52.347","-112.596","AB","17.1","0",NA,"31.8","0","6.1","0","",,NA,"68.2","0",NA,"","11","",,NA,"52.4","23.2","3016124"
"THORSBY AGCM","53.217","-113.895","AB","16.7","1",NA,"31.4","1","3.4","1","",,NA,"42.2","1",NA,"","10","",,NA,"55.8","15.4","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","16.4","0",NA,"30.9","0","4.6","0","",,NA,"66.4","0",NA,"","10","",,NA,"64.6","15.1","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","17.3","15",NA,"32.9","8","7.3","14","",,NA,"23.7","15",NA,"","4","",,NA,"22.3","11.4","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"0.0","0",NA,"51.8","0",NA,"0.0","9","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","17.1","8",NA,"29.7","8","5.8","8","",,NA,"39.6","8",NA,"","5","",,NA,"37.2","16.5","3016655"
"VERMILION AGDM","53.344","-110.882","AB","17.4","4",NA,"31.9","4","5.7","4","",,NA,"65.2","4",NA,"","5","",,NA,"38.1","21.6","3016802"
"VIKING AGCM","53.182","-111.732","AB","17.6","6",NA,"30.4","5","5.8","6","",,NA,"50.5","6",NA,"","9","",,NA,"38.9","28.7","3016841"
"VILNA AGCM","54.130","-111.921","AB","16.4","0",NA,"30.5","0","4.9","0","",,NA,"62.6","0",NA,"","7","",,NA,"64.9","16.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","15.8","0",NA,"29.8","0","4.8","0","",,NA,"94.6","0",NA,"","13","",,NA,"78.1","10.2","3016860"
"VEGREVILLE","53.505","-112.098","AB","17.0","0","0.3","31.1","0","5.4","0","",,NA,"0.0","30",NA,"","0","",,NA,"53.1","20.7","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","16.6","3",NA,"31.3","3","3.9","2","",,NA,"71.8","3",NA,"","7","",,NA,"54.1","14.5","3017282"
"YOUNGSTOWN AGCM","51.491","-111.224","AB","18.3","0",NA,"36.4","0","6.2","0","",,NA,"49.6","0",NA,"","9","",,NA,"35.3","45.3","3017705"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","17.3","0",NA,"30.0","0","5.8","0","",,NA,"85.5","0",NA,"","9","",,NA,"48.5","26.5","301A001"
"ESTHER 1","51.670","-110.206","AB","17.4","0",NA,"32.9","0","6.3","0","",,NA,"30.1","0",NA,"","3","",,NA,"43.0","24.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","19.0","4","1.5","33.0","2","8.0","2","0.0","2",NA,"83.0","2",NA,"0.0","13","","",NA,"23.4","50.4","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","17.9","0",NA,"33.2","0","5.7","0","",,NA,"63.7","0",NA,"","9","",,NA,"42.7","38.1","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","18.9","0",NA,"34.7","0","7.8","0","",,NA,"52.7","0",NA,"","9","",,NA,"23.6","50.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","19.1","0",NA,"36.4","0","6.6","0","",,NA,"86.8","0",NA,"","9","",,NA,"28.5","62.5","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","16.5","4",NA,"32.9","4","1.5","4","",,NA,"31.1","5",NA,"","7","",,NA,"49.3","9.2","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","17.9","0",NA,"34.1","0","4.8","0","",,NA,"80.6","0",NA,"","12","",,NA,"41.7","37.8","3020679"
"BUFFALO AGCM","50.798","-110.686","AB","19.2","0",NA,"36.1","0","6.6","0","",,NA,"42.2","0",NA,"","8","",,NA,"24.8","62.8","3020950"
"CABIN LAKE AGCM","51.024","-111.221","AB","18.7","2",NA,"37.2","1","5.1","2","",,NA,"24.3","23",NA,"","4","",,NA,"27.9","48.4","3021000"
"CAPPON","51.067","-110.797","AB","18.3","0",NA,"35.5","0","5.2","0","",,NA,"49.8","5",NA,"","8","",,NA,"33.5","42.9","3021200"
"CEREAL AGCM","51.276","-110.824","AB","18.5","0",NA,"35.8","0","6.2","0","",,NA,"42.5","4",NA,"","6","",,NA,"29.3","46.2","3021463"
"CRAIGMYLE AGCM","51.775","-112.252","AB","17.7","0",NA,"34.9","0","4.6","0","",,NA,"52.6","0",NA,"","7","",,NA,"44.8","35.9","3021912"
"CRAIGMYLE","51.767","-112.283","AB","17.6","2","0.3","35.0","2","3.0","2","0.0","2",NA,"45.8","2",NA,"0.0","7","","",NA,"41.5","29.6","3021940"
"DRUMHELLER EAST","51.445","-112.677","AB","18.8","0",NA,"34.7","0","7.2","0","",,NA,"70.8","0",NA,"","9","",,NA,"21.5","45.4","30221LG"
"FINNEGAN AGCM","51.053","-112.097","AB","18.3","0",NA,"35.6","0","4.9","0","",,NA,"41.0","14",NA,"","5","",,NA,"30.4","38.3","3022650"
"HAND HILLS AGCM","51.453","-112.135","AB","17.4","0",NA,"33.8","0","5.7","0","",,NA,"44.2","1",NA,"","7","",,NA,"50.0","30.9","3022990"
"HESPERO AGCM","52.310","-114.486","AB","15.5","0",NA,"30.6","0","2.2","0","",,NA,"45.8","0",NA,"","11","",,NA,"81.6","4.4","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","17.1","0",NA,"32.6","0","5.8","0","",,NA,"35.1","0",NA,"","9","",,NA,"52.4","24.7","3023402"
"KIRRIEMUIR AGCM","51.913","-110.359","AB","18.1","0",NA,"34.7","0","4.7","0","",,NA,"16.6","1",NA,"","2","",,NA,"40.9","42.5","3023660"
"LACOMBE CDA 2","52.449","-113.756","AB","16.3","5",NA,"30.4","5","4.0","5","",,NA,"69.7","5",NA,"","10","",,NA,"55.3","10.9","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","15.2","0",NA,"29.1","0","1.5","0","",,NA,"77.7","1",NA,"","12","",,NA,"91.7","3.5","3023740"
"LINDEN AGCM","51.619","-113.656","AB","16.0","0",NA,"32.5","0","2.5","0","",,NA,"39.6","0",NA,"","10","",,NA,"70.0","9.0","3023850"
"LODGE CREEK","49.458","-110.341","AB","18.0","0",NA,"36.6","0","1.6","0","",,NA,"21.9","0",NA,"","6","",,NA,"46.2","46.0","3023900"
"MORRIN AGDM","51.660","-112.675","AB","16.7","0",NA,"33.0","0","2.5","0","",,NA,"36.2","0",NA,"","11","",,NA,"57.6","18.7","3024668"
"OLDS AGDM","51.759","-114.085","AB","15.9","0",NA,"31.1","0","4.9","0","",,NA,"62.1","0",NA,"","10","",,NA,"73.0","8.3","3024925"
"OYEN AGDM","51.383","-110.350","AB","17.1","4",NA,"32.7","2","7.0","3","",,NA,"47.8","6",NA,"","6","",,NA,"41.4","17.8","3024965"
"PATRICIA AGCM","50.740","-111.621","AB","19.1","0",NA,"36.6","0","6.0","0","",,NA,"25.1","1",NA,"","7","",,NA,"25.6","60.9","3025013"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","18.2","0",NA,"35.8","0","5.6","0","",,NA,"51.0","0",NA,"","7","",,NA,"33.1","38.6","3025243"
"PRENTISS","52.433","-113.600","AB","16.7","1",NA,"29.9","1","5.5","1","",,NA,"71.8","1",NA,"","12","",,NA,"55.6","16.6","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","16.1","0",NA,"31.0","0","3.0","0","",,NA,"",,NA,"","","",,NA,"66.5","8.6","3025481"
"ST. ALBERT RESEARCH STATION","53.692","-113.620","AB","16.7","0",NA,"30.8","0","3.2","0","",,NA,"134.6","0",NA,"","25","",,NA,"64.0","23.5","3025750"
"SCHULER AGDM","50.307","-110.091","AB","18.4","1",NA,"35.6","1","5.6","0","",,NA,"52.0","2",NA,"","8","",,NA,"36.0","48.9","3025768"
"SHEERNESS AGCM","51.463","-111.646","AB","18.2","0",NA,"34.0","0","7.2","0","",,NA,"61.1","0",NA,"","10","",,NA,"36.6","43.9","3025890"
"SIBBALD WESTGARD","51.425","-110.146","AB","18.4","9",NA,"34.0","9","6.0","9","0.0","9",NA,"63.2","9",NA,"0.0","6","","",NA,"18.4","27.4","3025928"
"SUNNYNOOK AGCM","51.301","-111.388","AB","17.8","0",NA,"36.0","0","5.0","0","",,NA,"60.5","7",NA,"","6","",,NA,"40.3","33.6","3026264"
"THREE HILLS","51.768","-113.206","AB","16.7","0",NA,"33.8","0","2.0","0","",,NA,"34.8","0",NA,"","6","",,NA,"58.2","16.4","3026479"
"VERGER","50.895","-111.955","AB","17.9","0",NA,"35.2","0","4.6","0","",,NA,"53.1","0",NA,"","7","",,NA,"33.9","32.2","3026800"
"SUNDRE A","51.778","-114.683","AB","15.2","7",NA,"28.9","6","2.6","5","",,NA,"23.0","7",NA,"","5","",,NA,"67.8","0.1","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","16.4","0",NA,"31.3","0","3.9","0","",,NA,"54.3","0",NA,"","11","",,NA,"62.5","12.6","3027582"
"ARDENVILLE","49.528","-113.434","AB","17.5","1",NA,"32.6","1","3.4","1","",,NA,"24.5","7",NA,"","4","",,NA,"45.8","30.7","3030200"
"AZURE","50.512","-114.013","AB","16.6","0",NA,"32.8","0","3.7","0","",,NA,"28.3","1",NA,"","4","",,NA,"59.1","16.9","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","18.5","2",NA,"35.2","2","5.6","2","",,NA,"18.6","2",NA,"","5","",,NA,"24.1","38.5","3030525"
"BARONS AGCM","50.026","-113.224","AB","17.6","0",NA,"34.5","0","4.1","0","",,NA,"35.1","0",NA,"","7","",,NA,"37.8","24.6","3030529"
"BASSANO AGCM","50.893","-112.465","AB","17.9","0",NA,"34.9","0","5.4","0","",,NA,"40.9","0",NA,"","9","",,NA,"37.7","35.7","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","15.8","0",NA,"31.9","0","2.7","0","",,NA,"0.0","30",NA,"","0","",,NA,"78.9","9.7","3030680"
"BLACKIE AGCM","50.546","-113.640","AB","16.3","0",NA,"33.8","0","2.2","0","",,NA,"45.7","1",NA,"","6","",,NA,"64.3","10.4","3030690"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","17.4","0",NA,"33.9","0","1.5","0","",,NA,"15.6","7",NA,"","3","",,NA,"45.5","27.2","3030720"
"BOW ISLAND","49.734","-111.450","AB","19.1","0",NA,"36.0","0","5.8","0","",,NA,"20.2","0",NA,"","3","",,NA,"21.5","56.7","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","19.8","0",NA,"36.8","0","7.3","0","",,NA,"10.9","0",NA,"","2","",,NA,"15.9","71.8","3030772"
"BROCKET AGDM","49.617","-113.817","AB","17.2","0",NA,"32.7","0","3.9","0","",,NA,"51.4","0",NA,"","6","",,NA,"45.9","21.3","3030830"
"BULL SPRINGS AGCM","50.339","-110.484","AB","19.7","0",NA,"36.8","0","7.1","0","",,NA,"41.1","1",NA,"","9","",,NA,"21.8","74.0","3030879"
"BROOKS","50.555","-111.849","AB","19.1","0",NA,"36.4","0","3.8","0","",,NA,"30.8","0",NA,"","6","",,NA,"22.2","56.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","17.8","0",NA,"33.2","0","6.9","0","0.0","3",NA,"34.8","1",NA,"","7","",,NA,"40.9","34.7","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","17.0","0",NA,"32.9","0","5.6","0","",,NA,"27.7","0",NA,"","7","",,NA,"51.9","21.7","3031094"
"CARDSTON","49.201","-113.286","AB","18.0","0",NA,"33.8","0","4.0","0","",,NA,"63.8","0",NA,"","7","",,NA,"37.5","37.3","3031322"
"CARWAY","49.001","-113.376","AB","16.5","1",NA,"31.2","1","0.5","0","",,NA,"7.2","1",NA,"","3","",,NA,"65.7","19.5","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","17.4","0",NA,"34.6","0","2.6","0","",,NA,"28.9","0",NA,"","5","",,NA,"44.1","26.9","3031480"
"CLARESHOLM","50.004","-113.639","AB","17.2","0",NA,"33.7","0","3.1","0","",,NA,"48.8","0",NA,"","6","",,NA,"44.3","19.5","3031640"
"COP UPPER","51.076","-114.222","AB","17.4","13",NA,"32.5","13","5.9","13","",,NA,"14.5","13",NA,"","5","",,NA,"30.6","19.6","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","18.9","0",NA,"35.9","0","6.4","0","",,NA,"12.6","0",NA,"","4","",,NA,"20.3","49.4","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","19.4","0",NA,"37.2","0","3.5","0","",,NA,"21.8","0",NA,"","4","",,NA,"25.0","68.5","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","19.4","0",NA,"36.6","0","6.6","0","",,NA,"14.0","4",NA,"","4","",,NA,"16.7","61.2","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","18.7","0",NA,"36.8","0","4.8","0","",,NA,"35.9","0",NA,"","5","",,NA,"32.1","55.1","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","17.6","0",NA,"34.0","0","4.5","0","",,NA,"24.0","15",NA,"","4","",,NA,"38.7","26.1","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","17.2","0",NA,"33.2","0","5.1","0","",,NA,"40.2","0",NA,"","9","",,NA,"46.8","21.6","3032801"
"GRASSY LAKE","49.874","-111.733","AB","19.5","0",NA,"35.7","0","7.2","0","",,NA,"16.1","3",NA,"","3","",,NA,"16.2","62.3","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","18.3","0",NA,"33.8","0","6.2","0","",,NA,"32.4","3",NA,"","6","",,NA,"28.6","36.9","3033498"
"PRIDDIS OBSERVATORY","50.869","-114.292","AB","16.0","4",NA,"31.6","4","5.7","4","",,NA,"51.6","4",NA,"","6","",,NA,"64.2","10.7","3033505"
"IRVINE AGCM","49.989","-110.261","AB","19.9","0",NA,"38.9","0","6.7","0","",,NA,"22.1","0",NA,"","8","",,NA,"22.6","82.6","3033550"
"KEOMA AGCM","51.191","-113.631","AB","15.9","0",NA,"33.9","0","2.1","0","",,NA,"24.8","0",NA,"","8","",,NA,"72.4","8.2","3033620"
