"Environment and Climate Change Canada"
"Monthly Values for October - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CONSORT AGDM","51.937","-110.713","AB","3.3","1",NA,"22.5","1","-7.8","1","",,NA,"12.9","2",NA,"","4","",,NA,"440.0","0.0","3011815"
"CORONATION CLIMATE","52.074","-111.449","AB","2.8","0",NA,"22.7","0","-8.6","0","",,NA,"14.6","0",NA,"","4","",,NA,"470.3","0.0","3011887"
"CRESTOMERE AGCM","52.733","-113.903","AB","3.4","0",NA,"22.6","0","-8.4","0","",,NA,"14.1","1",NA,"","5","",,NA,"451.2","0.0","3011892"
"DELBURNE AGCM","52.183","-113.176","AB","4.1","0",NA,"23.4","0","-5.4","0","",,NA,"9.7","1",NA,"","3","",,NA,"431.8","0.0","3012050"
"DEWBERRY AGCM","53.659","-110.588","AB","2.3","0",NA,"22.4","0","-11.3","0","",,NA,"15.4","2",NA,"","2","",,NA,"487.8","0.0","3012073"
"EDGERTON AGCM","52.778","-110.433","AB","2.8","3",NA,"22.8","3","-7.8","3","",,NA,"13.9","4",NA,"","2","",,NA,"424.6","0.0","3012192"
"EDMONTON INTERNATIONAL CS","53.307","-113.606","AB","2.7","0",NA,"24.6","0","-8.9","0","",,NA,"21.7","0",NA,"","6","",,NA,"473.7","0.0","3012206"
"EDMONTON BLATCHFORD","53.573","-113.517","AB","4.6","1",NA,"24.7","1","-5.0","1","",,NA,"15.7","1",NA,"1.0","4","",,NA,"402.2","0.0","3012209"
"EDMONTON NAMAO AWOS A","53.667","-113.467","AB","3.4","1",NA,"23.3","1","-6.5","0","",,NA,"",,NA,"","","",,NA,"437.6","0.0","3012212"
"EDMONTON INTL A","53.310","-113.579","AB","2.8","0",NA,"24.4","0","-8.7","0","7.8","0",NA,"20.8","0",NA,"","4","",,NA,"469.7","0.0","3012216"
"EDMONTON SOUTH CAMPUS","53.490","-113.538","AB","4.5","0",NA,"24.9","0","-5.1","0","",,NA,"15.3","1",NA,"","2","",,NA,"418.3","0.0","3012220"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","3.5","7",NA,"23.6","7","-7.2","7","",,NA,"10.8","7",NA,"","2","",,NA,"349.1","0.0","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","4.6","0","-0.4","24.0","0","-5.0","0","2.4","0","18.0","21.0","0","80.0","0.0","4","","",NA,"416.2","0.0","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","3.2","7","-1.1","24.3","7","-6.4","7","",,NA,"21.2","7",NA,"","4","",,NA,"356.1","0.0","3012275"
"FABYAN","52.967","-111.000","AB","2.4","0","-1.0","22.5","0","-9.5","0","13.0","0","177.0","25.0","0","146.0","0.0","3","","",NA,"484.9","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","3.1","4",NA,"23.8","4","-8.7","4","",,NA,"14.8","4",NA,"","5","",,NA,"403.4","0.0","3012590"
"FLEET AGCM","52.041","-111.813","AB","3.2","0",NA,"22.6","0","-7.5","0","",,NA,"11.1","0",NA,"","3","",,NA,"458.3","0.0","3012635"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","4.2","0","-1.5","23.5","0","-6.0","0","10.2","0","152.0","21.4","0","124.0","0.0","7","","",NA,"427.7","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","3.6","0",NA,"24.2","0","-8.0","0","",,NA,"17.3","0",NA,"","5","",,NA,"445.3","0.0","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","3.3","25","-1.1","17.0","25","-7.0","20","3.6","20",NA,"4.0","20",NA,"0.0","2","","",NA,"88.5","0.0","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","2.6","11",NA,"23.0","11","-8.9","11","",,NA,"23.5","12",NA,"","2","",,NA,"307.2","0.0","3012790"
"ST. FRANCIS","53.295","-114.320","AB","4.8","0",NA,"23.9","0","-5.3","0","",,NA,"8.9","1",NA,"","3","",,NA,"408.2","0.0","3012799"
"GLADSTONE AGCM","52.987","-112.278","AB","2.7","0",NA,"24.3","0","-8.6","0","",,NA,"18.1","1",NA,"","3","",,NA,"473.7","0.0","3012810"
"GLENEVIS AGCM","53.833","-114.539","AB","4.0","0",NA,"24.0","0","-5.3","0","",,NA,"",,NA,"","","",,NA,"433.9","0.0","3012818"
"GOOSEBERRY LAKE AGCM","52.113","-110.803","AB","2.3","0",NA,"23.2","0","-11.2","0","",,NA,"14.2","8",NA,"","3","",,NA,"486.3","0.0","3012871"
"HALKIRK AGCM","52.116","-112.164","AB","3.2","0",NA,"22.0","0","-7.1","0","",,NA,"15.9","19",NA,"","5","",,NA,"460.3","0.0","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","3.1","0",NA,"23.0","0","-8.6","0","",,NA,"5.3","28",NA,"","1","",,NA,"462.1","0.0","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","2.9","0",NA,"24.0","0","-7.1","0","",,NA,"19.9","13",NA,"","3","",,NA,"469.4","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","2.7","7",NA,"23.7","7","-8.7","7","",,NA,"19.0","8",NA,"","2","",,NA,"366.7","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","3.2","0",NA,"24.3","0","-8.0","0","",,NA,"",,NA,"","","",,NA,"457.7","0.0","3013640"
"KINSELLA RESEARC STATION","53.047","-111.548","AB","2.6","1",NA,"23.8","1","-8.6","1","",,NA,"17.5","1",NA,"","2","",,NA,"462.5","0.0","3013647"
"KITSCOTY AGCM","53.353","-110.416","AB","2.3","2",NA,"21.3","2","-8.3","2","",,NA,"20.1","2",NA,"","2","",,NA,"454.8","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","3.2","0",NA,"23.1","0","-7.6","0","",,NA,"19.8","2",NA,"","3","",,NA,"458.9","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","0.8","4",NA,"15.5","4","-11.3","4","",,NA,"9.3","4",NA,"","3","",,NA,"465.0","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","2.0","0",NA,"21.2","0","-9.4","0","",,NA,"15.6","0",NA,"","3","",,NA,"495.2","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","2.2","0","-1.2","21.0","0","-9.5","0","16.0","0","250.0","22.0","0","123.0","0.0","3","","",NA,"491.0","0.0","3013961"
"MANNVILLE AGCM","53.456","-111.255","AB","2.6","0",NA,"22.5","0","-8.7","0","",,NA,"20.7","0",NA,"","3","",,NA,"478.8","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"2.2","0","27.0","15.0","0","87.0","0.0","3","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","1.9","5",NA,"16.1","5","-6.4","5","",,NA,"19.2","6",NA,"","4","",,NA,"417.8","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","1.9","2",NA,"22.6","2","-12.3","2","",,NA,"19.8","3",NA,"","3","",,NA,"467.4","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","3.1","1",NA,"23.3","1","-6.9","1","",,NA,"19.8","1",NA,"","4","",,NA,"446.8","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","3.4","3",NA,"23.8","3","-6.8","3","",,NA,"",,NA,"","","",,NA,"407.8","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","2.8","0",NA,"23.3","0","-8.1","0","",,NA,"",,NA,"","","",,NA,"471.8","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","3.4","2",NA,"23.4","2","-7.1","2","",,NA,"20.8","2",NA,"0.0","3","",,NA,"424.3","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","2.6","5",NA,"23.3","5","-9.7","5","",,NA,"19.6","6",NA,"","2","",,NA,"399.2","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","1.8","5",NA,"22.7","5","-9.7","5","",,NA,"20.9","6",NA,"","2","",,NA,"421.4","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","2.6","1",NA,"24.2","1","-10.6","1","",,NA,"21.8","1",NA,"1.0","5","",,NA,"462.5","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","3.2","0",NA,"23.8","0","-7.6","0","",,NA,"14.6","1",NA,"","4","",,NA,"457.4","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","1.8","5",NA,"22.5","5","-13.6","5","",,NA,"21.5","3",NA,"","9","",,NA,"420.1","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","2.6","0",NA,"22.3","0","-8.6","0","",,NA,"12.0","26",NA,"","4","",,NA,"477.0","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","3.0","0",NA,"23.3","0","-9.3","0","",,NA,"11.7","1",NA,"","3","",,NA,"464.2","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","2.8","0",NA,"24.4","0","-7.8","0","",,NA,"20.7","1",NA,"","3","",,NA,"470.4","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","2.8","0",NA,"22.8","0","-7.3","0","",,NA,"23.0","0",NA,"","5","",,NA,"472.6","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","3.1","0",NA,"23.6","0","-10.5","0","",,NA,"11.5","11",NA,"","1","",,NA,"463.3","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","3.9","3",NA,"21.9","3","-6.0","3","",,NA,"12.0","3",NA,"","5","",,NA,"395.0","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","1.8","15",NA,"17.5","15","-6.9","15","",,NA,"9.6","16",NA,"","2","",,NA,"259.4","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","3.7","0",NA,"23.2","0","-6.3","0","",,NA,"23.6","1",NA,"","6","",,NA,"443.7","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","2.0","6",NA,"22.2","6","-10.9","6","",,NA,"6.2","6",NA,"","1","",,NA,"399.3","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"17.0","0",NA,"26.4","0",NA,"0.0","3","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","2.7","2",NA,"22.2","2","-7.1","2","",,NA,"25.1","2",NA,"","4","",,NA,"443.2","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","2.3","3",NA,"22.4","3","-8.7","3","",,NA,"23.2","3",NA,"","3","",,NA,"438.4","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","2.4","8",NA,"15.9","8","-6.7","8","",,NA,"19.1","9",NA,"","3","",,NA,"357.7","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","2.0","5",NA,"22.3","5","-11.0","5","",,NA,"17.7","5",NA,"","5","",,NA,"416.3","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","4.3","1",NA,"23.7","1","-7.3","1","",,NA,"8.8","1",NA,"","3","",,NA,"411.8","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","2.7","0","-0.8","23.0","0","-7.6","0","",,NA,"17.2","0","135.0","","3","",,NA,"475.1","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","3.0","5",NA,"23.5","5","-7.8","5","",,NA,"17.1","5",NA,"","5","",,NA,"389.0","0.0","3017282"
"YOUNGSTOWN AGCM","51.491","-111.224","AB","3.4","0",NA,"22.5","0","-7.8","0","",,NA,"14.1","3",NA,"","3","",,NA,"451.8","0.0","3017705"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","4.2","0",NA,"23.5","0","-5.1","0","",,NA,"18.7","0",NA,"1.0","3","",,NA,"428.9","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","2.8","0",NA,"23.0","0","-9.0","0","",,NA,"15.8","0",NA,"","5","",,NA,"472.3","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","4.4","0","0.2","24.0","0","-5.0","0","5.0","0","66.0","18.2","0","89.0","0.0","4","","",NA,"420.1","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","6.1","15",NA,"24.1","15","-5.6","15","",,NA,"20.6","1",NA,"","2","",,NA,"191.0","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","4.2","0",NA,"23.3","0","-8.2","0","",,NA,"14.8","2",NA,"","3","",,NA,"427.6","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","4.6","0",NA,"22.7","0","-7.3","0","",,NA,"15.8","0",NA,"","3","",,NA,"415.6","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","3.0","0",NA,"23.2","0","-9.5","0","",,NA,"18.5","0",NA,"","3","",,NA,"465.7","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","4.3","0",NA,"23.0","0","-7.3","0","",,NA,"9.3","0",NA,"","2","",,NA,"425.0","0.0","3020679"
"BUFFALO AGCM","50.798","-110.686","AB","4.5","0",NA,"23.3","0","-7.9","0","",,NA,"15.1","0",NA,"","4","",,NA,"418.6","0.0","3020950"
"CABIN LAKE AGCM","51.024","-111.221","AB","3.7","1",NA,"23.4","1","-8.3","1","",,NA,"",,NA,"","","",,NA,"430.0","0.0","3021000"
"CAPPON","51.067","-110.797","AB","3.1","0",NA,"22.8","0","-10.9","0","",,NA,"14.6","2",NA,"","3","",,NA,"462.8","0.0","3021200"
"CEREAL AGCM","51.276","-110.824","AB","3.3","0",NA,"23.2","0","-9.2","0","",,NA,"14.6","0",NA,"","4","",,NA,"455.5","0.0","3021463"
"CRAIGMYLE AGCM","51.775","-112.252","AB","3.7","0",NA,"23.5","0","-7.9","0","",,NA,"13.7","0",NA,"","2","",,NA,"443.5","0.0","3021912"
"DRUMHELLER EAST","51.445","-112.677","AB","4.4","0",NA,"24.6","0","-7.1","0","",,NA,"0.0","29",NA,"","0","",,NA,"421.4","0.0","30221LG"
"FINNEGAN AGCM","51.053","-112.097","AB","4.2","0",NA,"22.8","0","-9.0","0","",,NA,"",,NA,"","","",,NA,"428.6","0.0","3022650"
"HAND HILLS AGCM","51.453","-112.135","AB","3.4","0",NA,"22.4","0","-9.0","0","",,NA,"11.8","1",NA,"","2","",,NA,"451.1","0.0","3022990"
"HESPERO AGCM","52.310","-114.486","AB","2.8","0",NA,"24.9","0","-10.2","0","",,NA,"16.6","0",NA,"","4","",,NA,"470.5","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","3.8","0",NA,"22.1","0","-7.3","0","",,NA,"14.7","0",NA,"","3","",,NA,"439.1","0.0","3023402"
"KIRRIEMUIR AGCM","51.913","-110.359","AB","3.1","0",NA,"22.8","0","-8.0","0","",,NA,"16.3","2",NA,"","4","",,NA,"461.7","0.0","3023660"
"LACOMBE CDA 2","52.449","-113.756","AB","3.4","0",NA,"23.3","0","-7.6","0","",,NA,"17.1","0",NA,"","4","",,NA,"453.1","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","2.3","0",NA,"22.8","0","-9.3","0","",,NA,"11.8","11",NA,"","4","",,NA,"487.9","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","2.9","0",NA,"23.9","0","-8.9","0","",,NA,"20.9","2",NA,"","4","",,NA,"466.9","0.0","3023850"
"LODGE CREEK","49.458","-110.341","AB","3.7","0",NA,"20.9","0","-7.4","0","",,NA,"16.0","0",NA,"","5","",,NA,"442.7","0.0","3023900"
"MORRIN AGDM","51.660","-112.675","AB","3.1","2",NA,"22.3","2","-8.6","2","",,NA,"23.5","2",NA,"","7","",,NA,"430.9","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","3.9","1",NA,"23.4","1","-6.8","1","",,NA,"17.9","1",NA,"","3","",,NA,"424.4","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","3.1","8",NA,"16.9","8","-8.4","8","",,NA,"15.8","8",NA,"0.0","3","",,NA,"343.5","0.0","3024965"
"PATRICIA AGCM","50.740","-111.621","AB","4.5","1",NA,"20.5","1","-7.2","1","",,NA,"14.8","4",NA,"","3","",,NA,"404.7","0.0","3025013"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","3.4","0",NA,"22.9","0","-9.6","0","",,NA,"8.7","0",NA,"","3","",,NA,"451.3","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","3.4","2",NA,"16.6","2","-6.8","2","",,NA,"16.2","2",NA,"","4","",,NA,"422.9","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","2.6","1",NA,"23.3","1","-9.9","0","",,NA,"",,NA,"","","",,NA,"462.0","0.0","3025481"
"ST. ALBERT RESEARCH STATION","53.692","-113.620","AB","2.9","0",NA,"23.8","0","-7.7","0","",,NA,"102.5","1",NA,"","26","",,NA,"467.4","0.0","3025750"
"SCHULER AGDM","50.307","-110.091","AB","4.6","0",NA,"22.6","0","-7.8","0","",,NA,"15.7","5",NA,"","5","",,NA,"416.6","0.0","3025768"
"SHEERNESS AGCM","51.463","-111.646","AB","4.2","0",NA,"22.2","0","-7.2","0","",,NA,"13.3","1",NA,"","2","",,NA,"428.0","0.0","3025890"
"SUNNYNOOK AGCM","51.301","-111.388","AB","2.7","0",NA,"22.8","0","-11.3","0","",,NA,"9.9","2",NA,"","2","",,NA,"473.9","0.0","3026264"
"THREE HILLS","51.768","-113.206","AB","3.1","0",NA,"24.0","0","-9.8","0","",,NA,"17.1","7",NA,"","3","",,NA,"461.0","0.0","3026479"
"VERGER","50.895","-111.955","AB","4.0","0",NA,"22.4","0","-9.0","0","",,NA,"11.0","1",NA,"","3","",,NA,"433.1","0.0","3026800"
"SUNDRE A","51.778","-114.683","AB","2.6","1",NA,"24.0","1","-11.8","1","",,NA,"19.5","1",NA,"","4","",,NA,"461.1","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","3.4","0",NA,"23.6","0","-7.4","0","",,NA,"12.7","0",NA,"","2","",,NA,"451.3","0.0","3027582"
"ARDENVILLE","49.528","-113.434","AB","5.1","0",NA,"21.8","0","-10.8","0","",,NA,"27.1","2",NA,"","5","",,NA,"398.9","0.0","3030200"
"AZURE","50.512","-114.013","AB","4.0","0",NA,"22.1","0","-10.7","0","",,NA,"20.7","6",NA,"","5","",,NA,"433.7","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","6.1","8",NA,"24.9","8","-6.2","8","",,NA,"5.1","8",NA,"","1","",,NA,"272.9","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","4.2","0",NA,"24.1","0","-8.2","0","",,NA,"19.4","0",NA,"","3","",,NA,"428.4","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","4.0","0",NA,"22.5","0","-7.9","0","",,NA,"9.9","1",NA,"","4","",,NA,"434.9","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","3.5","0",NA,"23.0","0","-10.4","0","",,NA,"3.7","29",NA,"","2","",,NA,"451.0","0.0","3030680"
"BLACKIE AGCM","50.546","-113.640","AB","3.4","0",NA,"23.3","0","-8.9","0","",,NA,"17.2","7",NA,"","4","",,NA,"452.8","0.0","3030690"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","5.1","0",NA,"23.2","0","-6.7","0","",,NA,"21.3","2",NA,"","6","",,NA,"400.2","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","6.1","0",NA,"23.8","0","-6.8","0","",,NA,"9.0","1",NA,"","3","",,NA,"368.9","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","5.9","0",NA,"23.1","0","-5.4","0","",,NA,"11.9","1",NA,"","3","",,NA,"375.1","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","4.9","0",NA,"22.6","0","-11.4","0","",,NA,"35.2","1",NA,"","5","",,NA,"406.7","0.0","3030830"
"BULL SPRINGS AGCM","50.339","-110.484","AB","5.1","0",NA,"22.5","0","-7.5","0","",,NA,"11.2","2",NA,"","3","",,NA,"399.0","0.0","3030879"
"BROOKS","50.555","-111.849","AB","4.8","0",NA,"22.2","0","-9.0","0","",,NA,"10.4","0",NA,"","3","",,NA,"410.4","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","4.1","1",NA,"21.3","0","-11.0","1","48.4","0",NA,"48.2","0",NA,"","6","",,NA,"417.2","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","3.9","1",NA,"21.5","1","-10.8","1","",,NA,"30.7","1",NA,"","4","",,NA,"423.3","0.0","3031094"
"CALGARY SPRINGBANK A","51.105","-114.371","AB","3.2","28",NA,"11.0","28","-4.8","28","",,NA,"0.0","28",NA,"","0","",,NA,"44.5","0.0","3031109"
"CARDSTON","49.201","-113.286","AB","5.1","0",NA,"23.6","0","-6.7","0","",,NA,"39.0","0",NA,"","6","",,NA,"400.6","0.0","3031322"
"CARWAY","49.001","-113.376","AB","3.8","0",NA,"21.6","0","-8.2","0","",,NA,"43.7","0",NA,"","6","",,NA,"439.1","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","4.4","0",NA,"23.2","0","-7.4","0","",,NA,"15.1","1",NA,"","3","",,NA,"422.7","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","4.0","3",NA,"24.0","3","-9.0","3","",,NA,"26.2","3",NA,"","4","",,NA,"391.0","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","4.3","0",NA,"19.5","0","-8.9","0","",,NA,"41.4","0",NA,"","5","",,NA,"425.1","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","5.1","0",NA,"23.4","0","-6.5","0","",,NA,"13.8","0",NA,"","3","",,NA,"400.7","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","5.7","0",NA,"23.9","0","-8.0","0","",,NA,"10.0","6",NA,"","3","",,NA,"382.6","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","6.1","0",NA,"24.3","0","-6.9","0","",,NA,"10.7","0",NA,"","3","",,NA,"367.9","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","5.6","0",NA,"23.9","0","-7.5","0","",,NA,"14.4","1",NA,"","5","",,NA,"384.6","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","4.8","0",NA,"23.9","0","-9.8","0","",,NA,"21.8","0",NA,"","4","",,NA,"410.0","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","4.2","0",NA,"22.9","0","-7.1","0","",,NA,"15.7","0",NA,"","4","",,NA,"428.6","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","6.3","0",NA,"24.5","0","-6.0","0","",,NA,"12.5","2",NA,"","5","",,NA,"361.2","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","5.6","0",NA,"24.4","0","-5.4","0","",,NA,"17.9","2",NA,"","4","",,NA,"384.2","0.0","3033498"
"PRIDDIS OBSERVATORY","50.869","-114.292","AB","4.3","10",NA,"21.6","10","-7.5","10","",,NA,"27.4","10",NA,"","4","",,NA,"286.9","0.0","3033505"
"IRVINE AGCM","49.989","-110.261","AB","5.6","0",NA,"23.9","0","-6.3","0","",,NA,"17.1","0",NA,"","3","",,NA,"383.3","0.0","3033550"
"KEOMA AGCM","51.191","-113.631","AB","3.3","0",NA,"22.9","0","-11.8","0","",,NA,"26.1","0",NA,"","3","",,NA,"455.2","0.0","3033620"
