"Environment and Climate Change Canada"
"Monthly Values for December - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"EDMONTON VILLENEUVE A","53.668","-113.856","AB","-7.8","0",NA,"6.9","0","-21.8","0","",,NA,"22.5","0",NA,"","6","",,NA,"800.7","0.0","3012229"
"EDMONTON STONY PLAIN","53.548","-114.108","AB","-5.7","0","3.2","6.0","0","-17.0","0","37.4","0","197.0","30.2","0","179.0","13.0","7","","",NA,"736.0","0.0","301222F"
"ELK ISLAND NAT PARK","53.683","-112.868","AB","-8.4","1","1.2","7.2","1","-28.4","1","",,NA,"26.1","1",NA,"29.0","5","",,NA,"791.6","0.0","3012275"
"FABYAN","52.967","-111.000","AB","-9.5","0","2.6","5.0","0","-31.0","0","18.8","0","107.0","18.8","0","104.0","0.0","7","","",NA,"853.1","0.0","3012515"
"FERINTOSH AGCM","52.744","-112.858","AB","-8.1","0",NA,"5.1","0","-25.1","0","",,NA,"17.2","0",NA,"","5","",,NA,"807.8","0.0","3012590"
"FLEET AGCM","52.041","-111.813","AB","-7.4","1",NA,"4.9","1","-23.3","1","",,NA,"8.1","1",NA,"","2","",,NA,"760.7","0.0","3012635"
"FORESTBURG PLANT SITE","52.467","-112.120","AB","-6.3","1","2.2","6.5","1","-22.0","1","12.0","1",NA,"12.0","1",NA,"","2","","",NA,"727.5","0.0","3012652"
"FORESTBURG AGCM","52.548","-112.123","AB","-7.1","0",NA,"6.1","0","-24.9","0","",,NA,"12.4","0",NA,"","4","",,NA,"777.0","0.0","3012653"
"FORT SASKATCHEWAN","53.717","-113.183","AB","-6.2","6","4.2","5.0","6","-24.0","6","32.0","6",NA,"32.0","6",NA,"0.0","4","","",NA,"605.8","0.0","3012710"
"GILT EDGE NORTH AGCM","53.071","-110.621","AB","-9.1","6",NA,"4.9","6","-21.1","6","",,NA,"11.6","6",NA,"","3","",,NA,"676.9","0.0","3012790"
"ST. FRANCIS","53.295","-114.320","AB","-4.8","0",NA,"6.7","0","-16.5","0","",,NA,"25.9","0",NA,"","6","",,NA,"706.6","0.0","3012799"
"GLADSTONE AGCM","52.987","-112.278","AB","-9.1","0",NA,"5.5","0","-28.4","0","",,NA,"15.6","0",NA,"","5","",,NA,"840.2","0.0","3012810"
"GLENEVIS AGCM","53.833","-114.539","AB","-5.9","0",NA,"6.3","0","-15.8","0","",,NA,"",,NA,"","","",,NA,"741.9","0.0","3012818"
"GOOSEBERRY LAKE AGCM","52.113","-110.803","AB","-8.8","0",NA,"5.2","0","-30.7","0","",,NA,"10.7","1",NA,"","4","",,NA,"830.5","0.0","3012871"
"HALKIRK AGCM","52.116","-112.164","AB","-7.1","0",NA,"5.5","0","-23.7","0","",,NA,"10.5","9",NA,"","2","",,NA,"777.1","0.0","3012999"
"HEMARUKA AGCM","51.780","-111.212","AB","-8.0","0",NA,"5.3","0","-27.4","0","",,NA,"7.3","14",NA,"","2","",,NA,"806.9","0.0","3013140"
"HOLDEN AGDM","53.185","-112.246","AB","-9.1","0",NA,"5.7","0","-28.4","0","",,NA,"12.9","24",NA,"","3","",,NA,"839.9","0.0","3013340"
"HUGHENDEN AGCM","52.578","-110.784","AB","-10.1","22",NA,"4.2","22","-28.0","22","",,NA,"10.3","22",NA,"","2","",,NA,"252.8","0.0","3013362"
"KILLAM AGDM","52.848","-111.872","AB","-8.7","0",NA,"5.1","0","-28.2","0","",,NA,"",,NA,"","","",,NA,"828.7","0.0","3013640"
"KINSELLA RESEARC STATION","53.047","-111.548","AB","-8.9","0",NA,"6.0","0","-32.2","0","",,NA,"14.0","0",NA,"","4","",,NA,"835.1","0.0","3013647"
"KITSCOTY AGCM","53.353","-110.416","AB","-9.9","2",NA,"4.5","2","-28.7","2","",,NA,"11.7","2",NA,"","3","",,NA,"807.7","0.0","3013660"
"LEGAL AGCM","54.003","-113.474","AB","-8.3","0",NA,"5.4","0","-23.7","0","",,NA,"27.6","0",NA,"","7","",,NA,"814.9","0.0","3013790"
"LINDBERGH AGDM","53.943","-110.579","AB","-12.8","7",NA,"3.3","7","-36.1","7","",,NA,"7.5","7",NA,"","3","",,NA,"739.0","0.0","3013921"
"LLOYDMINSTER","53.309","-110.073","AB","-9.6","0",NA,"5.1","0","-29.7","0","",,NA,"4.9","0",NA,"","2","",,NA,"854.5","0.0","3013959"
"LLOYDMINSTER A","53.309","-110.073","AB","-9.4","0","3.0","5.0","0","-30.0","0","24.2","0","158.0","24.2","0","168.0","15.0","5","","",NA,"850.9","0.0","3013961"
"MANNVILLE AGCM","53.456","-111.255","AB","-9.2","0",NA,"5.2","0","-27.4","0","",,NA,"13.7","0",NA,"","3","",,NA,"843.4","0.0","3014195"
"MONITOR","52.017","-110.550","AB","",,NA,"",,"",,"20.0","0","133.0","20.0","0","130.0","0.0","6","","",NA,"","","3014600"
"MUNDARE AGDM","53.567","-112.300","AB","-9.3","4",NA,"4.7","4","-24.8","4","",,NA,"19.7","4",NA,"22.0","5","",,NA,"737.5","0.0","3014665"
"MYRNAM AGCM","53.720","-111.114","AB","-11.7","2",NA,"5.6","2","-36.7","2","",,NA,"21.5","2",NA,"","4","",,NA,"860.3","0.0","3014690"
"NEW SAREPTA AGCM","53.262","-113.165","AB","-9.1","5",NA,"5.0","5","-23.5","5","",,NA,"17.0","5",NA,"","5","",,NA,"703.4","0.0","3014795"
"OLIVER AGDM","53.650","-113.350","AB","-9.5","5",NA,"5.7","5","-25.4","5","",,NA,"",,NA,"","","",,NA,"715.5","0.0","3014921"
"RADWAY AGCM","53.995","-112.879","AB","-10.3","0",NA,"5.2","0","-29.9","0","",,NA,"",,NA,"","","",,NA,"876.7","0.0","3015346"
"RANFURLY AUTO","53.425","-111.726","AB","-9.3","1",NA,"5.5","1","-28.0","1","",,NA,"18.7","1",NA,"24.0","5","",,NA,"817.7","0.0","3015401"
"RIBSTONE SOUTH AGCM","52.587","-110.343","AB","-9.0","3",NA,"5.6","3","-29.5","3","",,NA,"14.2","3",NA,"","3","",,NA,"757.0","0.0","3015480"
"RIVERCOURSE AGCM","53.019","-110.102","AB","-10.6","5",NA,"4.7","5","-29.3","5","",,NA,"8.9","5",NA,"","2","",,NA,"743.3","0.0","3015501"
"ROCKY MTN HOUSE (AUT)","52.421","-114.912","AB","-7.0","0",NA,"12.0","0","-26.7","0","",,NA,"9.1","0",NA,"14.0","4","",,NA,"775.9","0.0","3015523"
"ROSALIND AGCM","52.780","-112.428","AB","-8.0","0",NA,"6.2","0","-25.9","0","",,NA,"16.0","0",NA,"","6","",,NA,"805.6","0.0","3015600"
"ST. LINA AGCM","54.282","-111.453","AB","-10.7","3",NA,"6.3","3","-33.5","3","",,NA,"20.2","3",NA,"","4","",,NA,"803.0","0.0","3015673"
"ST. PAUL AGCM","54.011","-111.272","AB","-10.9","0",NA,"4.6","0","-34.9","0","",,NA,"17.9","25",NA,"","5","",,NA,"896.1","0.0","3015676"
"SEDALIA AGCM","51.590","-110.755","AB","-7.7","0",NA,"5.5","0","-25.6","0","",,NA,"8.3","0",NA,"","2","",,NA,"796.1","0.0","3015797"
"SHONTS AGCM","53.333","-112.539","AB","-8.6","0",NA,"4.9","0","-27.4","0","",,NA,"15.5","0",NA,"","5","",,NA,"824.4","0.0","3015900"
"SMOKY LAKE AGDM","54.278","-112.499","AB","-9.7","0",NA,"6.3","0","-26.7","0","",,NA,"24.6","0",NA,"","6","",,NA,"859.0","0.0","3016022"
"SPONDIN AGCM","51.816","-111.683","AB","-7.6","0",NA,"5.8","0","-26.0","0","",,NA,"7.4","20",NA,"","2","",,NA,"795.1","0.0","3016070"
"STETTLER AGDM","52.347","-112.596","AB","-6.9","4",NA,"5.7","4","-20.5","4","",,NA,"8.4","4",NA,"","2","",,NA,"672.8","0.0","3016124"
"THORSBY AGCM","53.217","-113.895","AB","-8.2","5",NA,"6.6","5","-23.5","5","",,NA,"22.4","5",NA,"","6","",,NA,"682.0","0.0","3016441"
"TOMAHAWK AGDM","53.439","-114.718","AB","-6.1","0",NA,"7.7","0","-18.9","0","",,NA,"24.9","0",NA,"","4","",,NA,"747.4","0.0","3016505"
"TULLIBY LAKE AGCM","53.664","-110.081","AB","-10.9","5",NA,"4.0","5","-24.3","5","",,NA,"15.9","5",NA,"","5","",,NA,"750.6","0.0","3016593"
"UNCAS","53.500","-113.033","AB","",,NA,"",,"",,"33.2","0",NA,"33.2","0",NA,"28.0","6","","",NA,"","","3016650"
"TWO HILLS AGDM","53.625","-111.678","AB","-9.0","0",NA,"4.7","0","-26.0","0","",,NA,"15.7","9",NA,"","4","",,NA,"836.7","0.0","3016655"
"VERMILION AGDM","53.344","-110.882","AB","-11.0","7",NA,"4.5","7","-32.3","7","",,NA,"19.4","7",NA,"","4","",,NA,"695.8","0.0","3016802"
"VIKING AGCM","53.182","-111.732","AB","-9.7","4",NA,"4.1","4","-28.6","4","",,NA,"12.1","4",NA,"","4","",,NA,"749.1","0.0","3016841"
"VILNA AGCM","54.130","-111.921","AB","-12.1","8",NA,"6.3","8","-33.2","8","",,NA,"19.5","8",NA,"","7","",,NA,"691.4","0.0","3016852"
"VIOLET GROVE CS","53.144","-115.126","AB","-4.7","2",NA,"10.6","2","-17.4","2","",,NA,"32.3","2",NA,"12.0","11","",,NA,"656.9","0.0","3016860"
"VEGREVILLE","53.505","-112.098","AB","-9.8","0","1.9","4.9","0","-32.0","0","",,NA,"23.7","0","192.0","30.0","5","",,NA,"863.3","0.0","3016GF0"
"WETASKIWIN AGCM","52.980","-113.444","AB","-8.3","6",NA,"5.9","6","-25.5","6","",,NA,"19.9","6",NA,"","4","",,NA,"658.5","0.0","3017282"
"YOUNGSTOWN AGCM","51.491","-111.224","AB","-7.2","0",NA,"4.7","0","-24.4","0","",,NA,"5.0","3",NA,"","1","",,NA,"781.8","0.0","3017705"
"EDMONTON STONY PLAIN CS","53.547","-114.108","AB","-6.2","0",NA,"5.7","0","-17.1","0","",,NA,"27.9","0",NA,"22.0","6","",,NA,"750.2","0.0","301A001"
"ESTHER 1","51.670","-110.206","AB","-7.1","0",NA,"6.3","0","-25.4","0","",,NA,"10.3","0",NA,"","2","",,NA,"777.1","0.0","301B460"
"UNIVERSITY OF ALBERTA METABOLIC CENTRE","53.517","-113.533","AB","-5.4","0","3.4","5.0","0","-16.0","0","41.0","0","445.0","41.0","0","440.0","0.0","8","","",NA,"726.5","0.0","301FFNJ"
"WAINWRIGHT CFB AIRFIELD 21","52.829","-111.096","AB","-8.5","0",NA,"5.0","0","-28.7","0","",,NA,"14.5","0",NA,"","4","",,NA,"821.6","0.0","301S001"
"ACADIA VALLEY","51.066","-110.317","AB","-6.4","0",NA,"8.4","0","-24.1","0","",,NA,"8.6","1",NA,"","1","",,NA,"757.6","0.0","3020035"
"ATLEE AGCM","50.810","-111.006","AB","-5.7","0",NA,"7.0","0","-23.0","0","",,NA,"6.5","0",NA,"","1","",,NA,"735.2","0.0","3020405"
"BEISEKER AGCM","51.379","-113.357","AB","-7.0","0",NA,"6.8","0","-25.8","0","",,NA,"11.1","0",NA,"","3","",,NA,"776.3","0.0","3020610"
"BIG VALLEY AGCM","51.998","-112.803","AB","-6.5","0",NA,"7.7","0","-20.9","0","",,NA,"9.8","0",NA,"","2","",,NA,"759.4","0.0","3020679"
"BUFFALO AGCM","50.798","-110.686","AB","-5.2","0",NA,"8.6","0","-23.7","0","",,NA,"5.6","2",NA,"","1","",,NA,"717.9","0.0","3020950"
"CABIN LAKE AGCM","51.024","-111.221","AB","-8.2","5",NA,"6.3","5","-25.1","5","",,NA,"",,NA,"","","",,NA,"682.4","0.0","3021000"
"CAPPON","51.067","-110.797","AB","-6.8","3",NA,"7.3","3","-24.5","3","",,NA,"5.8","5",NA,"","2","",,NA,"695.0","0.0","3021200"
"CEREAL AGCM","51.276","-110.824","AB","-6.2","6",NA,"6.3","6","-22.3","6","",,NA,"5.2","7",NA,"","1","",,NA,"605.8","0.0","3021463"
"CRAIGMYLE AGCM","51.775","-112.252","AB","-7.0","0",NA,"6.5","0","-24.6","0","",,NA,"8.9","0",NA,"","3","",,NA,"775.3","0.0","3021912"
"DRUMHELLER EAST","51.445","-112.677","AB","-7.0","0",NA,"9.8","0","-24.1","0","",,NA,"",,NA,"","","",,NA,"775.4","0.0","30221LG"
"FINNEGAN AGCM","51.053","-112.097","AB","-6.9","5",NA,"5.7","5","-26.3","5","",,NA,"",,NA,"","","",,NA,"646.2","0.0","3022650"
"HAND HILLS AGCM","51.453","-112.135","AB","-5.5","2",NA,"6.9","2","-17.5","2","",,NA,"4.2","6",NA,"","1","",,NA,"681.1","0.0","3022990"
"HESPERO AGCM","52.310","-114.486","AB","-7.8","0",NA,"10.9","0","-26.9","0","",,NA,"13.0","0",NA,"","2","",,NA,"798.4","0.0","3023200"
"HUSSAR AGDM","51.183","-112.500","AB","-5.2","0",NA,"6.6","0","-22.9","0","",,NA,"9.3","0",NA,"","5","",,NA,"718.3","0.0","3023402"
"KIRRIEMUIR AGCM","51.913","-110.359","AB","-8.1","0",NA,"5.5","0","-28.6","0","",,NA,"10.1","1",NA,"","1","",,NA,"808.7","0.0","3023660"
"LACOMBE CDA 2","52.449","-113.756","AB","-7.8","3",NA,"6.3","3","-23.0","3","",,NA,"18.5","3",NA,"9.0","4","",,NA,"722.1","0.0","3023722"
"LEEDALE AGDM","52.553","-114.473","AB","-8.9","0",NA,"6.4","0","-27.9","0","",,NA,"9.5","3",NA,"1.0","2","",,NA,"835.0","0.0","3023740"
"LINDEN AGCM","51.619","-113.656","AB","-7.4","0",NA,"8.6","0","-26.9","0","",,NA,"14.0","0",NA,"","3","",,NA,"787.9","0.0","3023850"
"LODGE CREEK","49.458","-110.341","AB","-6.4","0",NA,"8.5","0","-25.6","0","",,NA,"6.1","0",NA,"","2","",,NA,"755.4","0.0","3023900"
"MORRIN AGDM","51.660","-112.675","AB","-8.3","3",NA,"5.8","3","-22.4","3","",,NA,"30.0","3",NA,"","15","",,NA,"735.0","0.0","3024668"
"OLDS AGDM","51.759","-114.085","AB","-5.7","7",NA,"8.2","7","-17.5","7","",,NA,"10.8","7",NA,"","2","",,NA,"569.4","0.0","3024925"
"OYEN AGDM","51.383","-110.350","AB","-7.1","0",NA,"5.8","0","-24.8","0","",,NA,"8.5","0",NA,"0.0","2","",,NA,"776.8","0.0","3024965"
"PATRICIA AGCM","50.740","-111.621","AB","-4.9","0",NA,"9.3","0","-23.1","0","",,NA,"5.3","0",NA,"","1","",,NA,"708.4","0.0","3025013"
"POLLOCKVILLE AGDM","51.125","-111.705","AB","-8.4","0",NA,"5.7","0","-25.4","0","",,NA,"3.8","0",NA,"","1","",,NA,"817.8","0.0","3025243"
"PRENTISS","52.433","-113.600","AB","-6.8","3",NA,"5.5","3","-21.6","3","",,NA,"17.6","4",NA,"","3","",,NA,"695.6","0.0","3025297"
"RED DEER REGIONAL A","52.182","-113.894","AB","-8.2","0",NA,"6.6","0","-23.9","0","",,NA,"",,NA,"","","",,NA,"810.7","0.0","3025481"
"ST. ALBERT RESEARCH STATION","53.692","-113.620","AB","-8.6","0",NA,"5.1","0","-23.8","0","",,NA,"113.9","1",NA,"","15","",,NA,"824.4","0.0","3025750"
"SCHULER AGDM","50.307","-110.091","AB","-4.8","0",NA,"8.4","0","-20.8","0","",,NA,"7.7","7",NA,"","3","",,NA,"708.3","0.0","3025768"
"SHEERNESS AGCM","51.463","-111.646","AB","-5.7","2",NA,"6.5","2","-18.8","2","",,NA,"5.1","5",NA,"","1","",,NA,"687.7","0.0","3025890"
"SUNNYNOOK AGCM","51.301","-111.388","AB","-7.7","2",NA,"6.0","2","-23.9","2","",,NA,"4.5","3",NA,"","1","",,NA,"744.1","0.0","3026264"
"THREE HILLS","51.768","-113.206","AB","-7.7","0",NA,"6.6","0","-26.4","0","",,NA,"13.7","1",NA,"","2","",,NA,"795.7","0.0","3026479"
"VERGER","50.895","-111.955","AB","-6.7","4",NA,"8.8","4","-26.3","4","",,NA,"5.1","8",NA,"","1","",,NA,"665.6","0.0","3026800"
"SUNDRE A","51.778","-114.683","AB","-5.5","0",NA,"12.6","0","-25.4","0","",,NA,"6.5","0",NA,"1.0","2","",,NA,"729.9","0.0","3026KNQ"
"WIMBORNE AGCM","51.936","-113.591","AB","-6.4","0",NA,"7.1","0","-23.2","0","",,NA,"12.6","0",NA,"","3","",,NA,"756.3","0.0","3027582"
"ARDENVILLE","49.528","-113.434","AB","-2.1","0",NA,"11.2","0","-20.5","0","",,NA,"20.3","5",NA,"","4","",,NA,"624.1","0.0","3030200"
"AZURE","50.512","-114.013","AB","-2.8","0",NA,"12.9","0","-19.6","0","",,NA,"8.0","9",NA,"","4","",,NA,"644.5","0.0","3030450"
"BARNWELL AGDM","49.800","-112.300","AB","-7.0","23",NA,"10.4","23","-19.6","23","",,NA,"1.2","23",NA,"","1","",,NA,"200.0","0.0","3030525"
"BARONS AGCM","50.026","-113.224","AB","-3.8","0",NA,"10.6","0","-23.8","0","",,NA,"8.4","0",NA,"","3","",,NA,"676.5","0.0","3030529"
"BASSANO AGCM","50.893","-112.465","AB","-6.5","0",NA,"7.7","0","-25.6","0","",,NA,"9.0","0",NA,"","2","",,NA,"761.0","0.0","3030540"
"BLACK DIAMOND","50.707","-114.152","AB","-3.8","0",NA,"11.4","0","-20.9","0","",,NA,"3.7","6",NA,"","1","",,NA,"675.7","0.0","3030680"
"BLACKIE AGCM","50.546","-113.640","AB","-4.5","0",NA,"10.4","0","-23.2","0","",,NA,"5.4","8",NA,"","2","",,NA,"697.8","0.0","3030690"
"BLOOD TRIBE AGDM","49.567","-113.050","AB","-2.6","0",NA,"11.4","0","-22.7","0","",,NA,"8.3","2",NA,"","3","",,NA,"637.6","0.0","3030720"
"BOW ISLAND","49.734","-111.450","AB","-3.9","0",NA,"11.1","0","-19.1","0","",,NA,"8.2","0",NA,"","2","",,NA,"678.8","0.0","3030768"
"BOW ISLAND IRRIGATION AGDM","49.867","-111.383","AB","-3.7","0",NA,"10.3","0","-18.6","0","",,NA,"9.3","0",NA,"","2","",,NA,"674.0","0.0","3030772"
"BROCKET AGDM","49.617","-113.817","AB","-2.5","0",NA,"10.7","0","-22.8","0","",,NA,"15.5","2",NA,"","4","",,NA,"635.4","0.0","3030830"
"BULL SPRINGS AGCM","50.339","-110.484","AB","-4.5","0",NA,"9.5","0","-21.5","0","",,NA,"6.6","1",NA,"","1","",,NA,"696.5","0.0","3030879"
"BROOKS","50.555","-111.849","AB","-4.3","1",NA,"10.8","1","-22.8","1","",,NA,"6.4","1",NA,"1.0","2","",,NA,"667.7","0.0","3030QLP"
"CALGARY INTL A","51.123","-114.013","AB","-2.9","1",NA,"9.1","1","-18.6","1","14.9","0",NA,"13.2","0",NA,"4.0","2","",,NA,"625.8","0.0","3031092"
"CALGARY INT'L CS","51.109","-114.000","AB","-3.5","0",NA,"8.9","0","-19.5","0","",,NA,"11.6","0",NA,"2.0","3","",,NA,"667.9","0.0","3031094"
"CALGARY SPRINGBANK A","51.105","-114.371","AB","-4.7","0",NA,"10.0","0","-22.0","0","",,NA,"2.0","0",NA,"","1","",,NA,"702.3","0.0","3031109"
"CARDSTON","49.201","-113.286","AB","-1.6","0",NA,"11.6","0","-20.6","0","",,NA,"16.9","0",NA,"","3","",,NA,"608.1","0.0","3031322"
"CARWAY","49.001","-113.376","AB","-3.0","0",NA,"10.9","0","-22.6","0","",,NA,"13.7","0",NA,"","3","",,NA,"650.9","0.0","3031402"
"CHAMPION AGDM","50.282","-113.350","AB","-4.0","0",NA,"11.3","0","-21.4","0","",,NA,"5.5","1",NA,"","2","",,NA,"680.8","0.0","3031480"
"CLARESHOLM","50.004","-113.639","AB","-2.3","1",NA,"14.5","1","-23.9","1","",,NA,"20.9","1",NA,"1.0","6","",,NA,"609.9","0.0","3031640"
"COP UPPER","51.076","-114.222","AB","-2.6","1",NA,"8.2","1","-14.3","1","",,NA,"9.6","1",NA,"","3","",,NA,"616.9","0.0","3031875"
"ENCHANT AGDM","50.183","-112.433","AB","-3.2","0",NA,"11.4","0","-21.0","0","",,NA,"7.4","0",NA,"","1","",,NA,"658.0","0.0","3032422"
"ETZIKOM AGCM","49.553","-111.054","AB","-5.7","0",NA,"9.2","0","-23.2","0","",,NA,"10.5","7",NA,"","2","",,NA,"734.0","0.0","3032450"
"FINCASTLE AGDM","49.800","-112.033","AB","-2.6","0",NA,"12.0","0","-18.8","0","",,NA,"10.1","0",NA,"","2","",,NA,"638.9","0.0","3032550"
"FOREMOST AGDM","49.483","-111.486","AB","-4.1","0",NA,"10.4","0","-24.2","0","",,NA,"6.8","0",NA,"","2","",,NA,"683.9","0.0","3032642"
"FORT MACLEOD AGCM","49.786","-113.379","AB","-2.1","0",NA,"11.9","0","-22.4","0","",,NA,"7.3","1",NA,"","3","",,NA,"624.2","0.0","3032683"
"GLEICHEN AGCM","50.934","-112.941","AB","-5.5","0",NA,"6.6","0","-25.0","0","",,NA,"12.6","0",NA,"","4","",,NA,"729.3","0.0","3032801"
"GRASSY LAKE","49.874","-111.733","AB","-3.2","0",NA,"10.6","0","-18.9","0","",,NA,"10.6","0",NA,"","3","",,NA,"658.0","0.0","3032927"
"IRON SPRINGS AGDM","49.900","-112.733","AB","-3.0","0",NA,"11.1","0","-24.3","0","",,NA,"8.2","1",NA,"","3","",,NA,"649.5","0.0","3033498"
"PRIDDIS OBSERVATORY","50.869","-114.292","AB","-3.5","8",NA,"9.5","8","-17.0","8","",,NA,"8.9","8",NA,"","4","",,NA,"495.1","0.0","3033505"
